Ticker,Company,MS,MBI,MB,CNN,BS
GUID,Guidance Software Inc,False,False,True,False,False
GULD,Gold Hill Resources Inc,False,False,True,True,False
GUT,,False,False,True,True,False
GVYB,Golden Valley Bank Chico California,False,False,True,True,False
GWIN,Glorywin Entertainment Group Inc,False,False,True,True,False
GWTI,Greenway Technologies Inc,False,False,True,True,False
GYC,,False,False,True,True,False
GYST,The Graystone Co Inc,False,False,True,True,False
HASC,Hasco Medical Inc,False,False,True,False,False
HBIA,Hills Bancorp,False,False,True,True,False
HCBN,HCB Financial Corp,False,False,True,True,False
HCCC,H/Cell Energy Corp,False,False,True,True,False
HCFB,HCSB Financial Corp,False,False,True,False,False
HCGS,HighCom Global Security Inc,False,False,True,True,False
HCYT,H-CYTE Inc,False,False,True,True,False
HDII,Hypertension Diagnostics Inc,False,False,True,True,False
HDVY,Health Discovery Corp,False,False,True,True,False
HEMA,HemaCare Corp,False,False,True,False,False
HEMP,Hemp Inc,False,False,True,True,False
HEWA,HealthWarehouse.com Inc,False,False,True,True,False
HFBK,Harford Bank,False,False,True,True,False
HFFC,HF Financial Corp,False,False,True,False,False
HGBL,Heritage Global Inc,False,False,True,True,False
HGEN,Humanigen Inc,False,False,True,True,False
HHER,Her Imports,False,False,True,True,False
HIBE,Hibernia Bancorp Inc,False,False,True,False,False
HILL,Dot Hill Systems Corp,False,False,True,False,False
HLAN,Heartland Bancorp,False,False,True,True,False
HLFN,Home Loan Financial Corp,False,False,True,True,False
HLIX,Helix TCS Inc,False,False,True,True,False
HLND,Highlands Bankshares Inc,False,False,True,False,False
HLWD,Almost Never Films Inc,False,False,True,True,False
HMIN,Homeinns Hotel Group,False,False,True,False,False
HMMR,Hammer Fiber Optics Holdings Corp,False,False,True,True,False
HNDI,Handeni Gold Inc,False,False,True,True,False
HNR,Harvest Natural Resources Inc,False,False,True,False,False
HNSN,Hansen Medical Inc,False,False,True,False,False
HOFD,HomeFed Corp,False,False,True,False,False
HOTF,Hot Mama''s Foods Inc,False,False,True,True,False
HPMM,Hemp Naturals Inc,False,False,True,True,False
HPTO,hopTo Inc,False,False,True,True,False
HPY,Heartland Payment Systems Inc,False,False,True,False,False
HQH,,False,False,True,True,False
HQL,,False,False,True,True,False
HRGG,Heritage NOLA Bancorp Inc,False,False,True,True,False
HSBK,Highlands Bancorp Inc,False,False,True,False,False
HSTC,HST Global Inc,False,False,True,True,False
HSTG,Holographic Storage Ltd,False,False,True,True,False
HTS,Hatteras Financial Corp,False,False,True,False,False
HWRI,Hayward Industries Inc,False,False,True,False,False
HYDI,Hydromer Inc,False,False,True,True,False
IAIC,Information Analysis Inc,False,False,True,True,False
IARE,InvenTrust Properties Corp,False,False,True,True,False
IBAL,International Baler Corp,False,False,True,True,False
IBBI,Indiana Business Bancorp,False,False,True,False,False
IDEA,Invent Ventures Inc,False,False,True,True,False
IDTY,Ipsidy Inc,False,False,True,True,False
IEBS,Independence Bancshares Inc,False,False,True,False,False
IEHC,IEH Corp,False,False,True,True,False
IFIT,iSatori Inc,False,False,True,False,False
IFNY,Infinity Energy Resources Inc,False,False,True,True,False
IFUE,Fuel Performance Solutions Inc,False,False,True,False,False
IGOI,iGo Inc,False,False,True,True,False
IGSC,IGS Capital Group Ltd,False,False,True,True,False
IGXT,Intelgenx Technologies Corp,False,False,True,True,False
IHRC,Investors Heritage Capital Corporation,False,False,True,False,False
IIBK,Idaho Independent Bank,False,False,True,False,False
IINX,Ionix Technology Inc,False,False,True,True,False
IMBI,iMedia Brands Inc,False,False,True,True,False
IMCI,Infinite Group Inc,False,False,True,True,False
IMII,Inception Mining Inc,False,False,True,True,False
IMLE,TransBiotec Inc,False,False,True,True,False
IMPR,Imprivata Inc,False,False,True,False,False
IMS,IMS Health Holdings Inc,False,False,True,False,False
IMUN,Immune Therapeutics Inc,False,False,True,True,False
INBP,Integrated Biopharma Inc,False,False,True,True,False
INFT,Infinity Bank Santa Ana California,False,False,True,True,False
INIS,International Isotopes Inc,False,False,True,True,False
INNV,Innovus Pharmaceuticals Inc,False,False,True,False,False
INRD,Inrad Optics Inc,False,False,True,True,False
INSV,InSite Vision Inc,False,False,True,False,False
INTI,Inhibitor Therapeutics Inc,False,False,True,True,False
INTO,Initio Inc,False,False,True,True,False
INTZ,Intrusion Inc,False,False,True,True,False
INVS,InnoVision Labs Inc,False,False,True,True,False
INVU,Investview Inc,False,False,True,True,False
IOC,InterOil Corp,False,False,True,True,False
IOFB,Iowa First Bancshares Corp,False,False,True,True,False
IPIX,Innovation Pharmaceuticals Inc,False,False,True,True,False
IQNT,Inteliquent Inc,False,False,True,False,False
IRIG,Integrated Drilling Equipment Holdings Corp,False,False,True,True,False
IRLD,Ireland Inc,False,False,True,False,False
IRSB,Iris Biotechnologies Inc,False,False,True,False,False
ISAT,ISA Internationale Inc,False,False,True,True,False
ISBA,Isabella Bank Corp,False,False,True,True,False
ISCB,International Speedway Corp,False,False,True,False,False
ISCO,International Stem Cell Corp,False,False,True,True,False
ISGN,iSign Solutions Inc,False,False,True,True,False
ISOL,Image Software Inc,False,False,True,True,False
ISRB,Inspired Builders Inc,False,False,True,True,False
ITKG,Integral Technologies Inc,False,False,True,True,False
ITNM,International Monetary Systems Ltd,False,False,True,True,False
ITRK,Interlink Plus Inc,False,False,True,True,False
ITWG,International Wire Group Holdings Inc,False,False,True,False,False
IVDA,Iveda Solutions Inc,False,False,True,True,False
IVDN,Innovative Designs Inc,False,False,True,True,False
IVFH,Innovative Food Holdings Inc,False,False,True,True,False
IVTY,Invuity Inc,False,False,True,False,False
IWSY,ImageWare Systems Inc,False,False,True,True,False
JADG,Jade Global Holdings Inc,False,False,True,True,False
JAH,Jarden Corp,False,False,True,False,False
JANL,Janel World Trade Ltd.,False,False,True,True,False
JASO,JA Solar Holdings Co Ltd,False,False,True,False,False
JCLY,Jaclyn Inc,False,False,True,False,False
JDVB,Jd Bancshares Inc,False,False,True,True,False
JEMD,,False,False,True,True,False
JFGI,Jacobs Financial Group Inc,False,False,True,False,False
JHD,,False,False,True,True,False
JHI,,False,False,True,True,False
JHS,,False,False,True,True,False
JKSM,Jacksam Corp,False,False,True,True,False
JMBA,Jamba Inc,False,False,True,False,False
JMDA,Jerrick Media Holdings Inc,False,False,True,True,False
JMSB,John Marshall Bancorp Inc,False,False,True,True,False
JNES,Jonestown Bank & Trust Co,False,False,True,True,False
JPEI,JPE Inc,False,False,True,True,False
JUNO,Juno Therapeutics Inc,False,False,True,False,False
JUVF,Juniata Valley Financial Corp,False,False,True,True,False
KALO,Kallo Inc,False,False,True,True,False
KAYS,Kaya Holdings Inc,False,False,True,True,False
KDUS,Cadus Corp,False,False,True,False,False
KISB,Kish Bancorp Inc,False,False,True,True,False
KNOS,Kronos Advanced Technologies Inc,False,False,True,True,False
KNWN,Know Labs Inc,False,False,True,True,False
KSBI,KS Bancorp Inc,False,False,True,True,False
KSHB,KushCo Holdings Inc,False,False,True,True,False
KSM,,False,False,True,True,False
KTEC,Key Technology Inc,False,False,True,False,False
KTEL,KonaTel Inc,False,False,True,True,False
KTF,,False,False,True,True,False
KTYB,Kentucky Bancshares Inc,False,False,True,True,False
KUTV,Ku6 Media Co Ltd,False,False,True,False,False
KWBT,Kiwa Bio-Tech Products Group Corp,False,False,True,True,False
LBBB,Liberty Bell Bank,False,False,True,False,False
LBDC,,False,False,True,False,False
LBMH,Liberator Medical Holdings Inc,False,False,True,False,False
LBUY,Leafbuyer Technologies Inc,False,False,True,True,False
LCDX,Lucid Inc,False,False,True,True,False
LDKB,Landmark Bancorp Inc,False,False,True,True,False
LDRH,LDR Holding Corp,False,False,True,False,False
LEAI,Legacy Education Alliance Inc,False,False,True,True,False
LEAT,Leatt Corp,False,False,True,True,False
LEO,,False,False,True,True,False
LFGP,Ledyard Financial Group Inc,False,False,True,True,False
LGHT,Lighthouse Bank Ca,False,False,True,False,False
LGYV,Legacy Ventures International Inc,False,False,True,True,False
LIME,Lime Energy Co,False,False,True,True,False
LIVC,Live Current Media Inc,False,False,True,True,False
LIXT,Lixte Biotech Holdings Inc,False,False,True,True,False
LKAI,LKA Gold Inc,False,False,True,True,False
LKII,Lazare Kaplan International Inc,False,False,True,False,False
LKM,Link Motion Inc,False,False,True,False,False
LNKD,LinkedIn Corp,False,False,True,False,False
LOGN,Logansport Financial Corp,False,False,True,True,False
LOGQ,Logicquest Technology Inc,False,False,True,True,False
LPAD,LaPolla Industries Inc,False,False,True,False,False
LPBC,Lincoln Park Bancorp,False,False,True,True,False
LPIH,Longwei Petroleum Investment Holding Ltd,False,False,True,False,False
LPTC,Leap Technology Inc,False,False,True,True,False
LQMT,Liquidmetal Technologies Inc,False,False,True,True,False
LSBG,Lake Sunapee Bank Group,False,False,True,False,False
LSCG,Lighting Science Group Corp,False,False,True,True,False
LSG,Lake Shore Gold Corp,False,False,True,True,False
LSMG,Lode-Star Mining Inc,False,False,True,True,False
LSYN,Liberated Syndication Inc,False,False,True,True,False
LTUM,Lithium Corp,False,False,True,True,False
LUVU,Luvu Brands Inc,False,False,True,True,False
LVWD,LiveWorld Inc,False,False,True,True,False
LWLG,Lightwave Logic Inc,False,False,True,True,False
LWLW,Longwen Group Corp,False,False,True,True,False
LXRP,Lexaria Bioscience Corp,False,False,True,True,False
LYBC,Lyons Bancorp Inc,False,False,True,True,False
MAAL,Marketing Alliance Inc,False,False,True,True,False
MAGE,Magellan Gold Corp,False,False,True,True,False
MAST,Master Silicon Carbide Industries Inc,False,False,True,True,False
MATR,Mattersight Corp,False,False,True,True,False
MAV,,False,False,True,True,False
MBCQ,MB Bancorp Inc,False,False,True,False,False
MCBG,Mercersburg Financial Corp,False,False,True,False,False
MCBI,Mountain Commerce Bancorp Inc,False,False,True,True,False
MCCX,McorpCX Inc,False,False,True,True,False
MCEM,Monarch Cement Co,False,False,True,True,False
MCHA,Matchaah Holdings Inc,False,False,True,True,False
MCI,,False,False,True,True,False
MCLS,Medical Sciences Inc,False,False,True,True,False
MCOA,Marijuana Company of America Inc,False,False,True,True,False
MCR,,False,False,True,True,False
MCVT,Mill City Ventures III Ltd,False,False,True,True,False
MDCL,Medicine Man Technologies Inc,False,False,True,False,False
MDIT,Medite Cancer Diagnostics Inc,False,False,True,True,False
MDNB,Minden Bancorp Inc LA,False,False,True,False,False
MEDD,Medical Imaging Corp,False,False,True,True,False
MEEC,Midwest Energy Emissions Corp,False,False,True,True,False
MERR,Merriman Holdings Inc,False,False,True,True,False
MESG,Xura Inc,False,False,True,False,False
METR,Metro Bancorp Inc,False,False,True,True,False
MFBP,M & F Bancorp Inc,False,False,True,True,False
MFCO,Microwave Filter Co Inc,False,False,True,True,False
MFD,,False,False,True,True,False
MFLX,Multi-Fineline Electronix Inc,False,False,True,False,False
MFM,,False,False,True,True,False
MFON,Mobivity Holdings Corp,False,False,True,True,False
MFV,,False,False,True,True,False
MGTI,MGT Capital Investments Inc,False,False,True,True,False
MHGC,Morgans Hotel Group Co,False,False,True,False,False
MHGU,Meritage Hospitality Group Inc,False,False,True,True,False
MHI,,False,False,True,True,False
MHTX,Manhattan Scientifics Inc,False,False,True,True,False
MIHI,Medical Innovation Holdings Inc,False,False,True,True,False
MILC,Millennium Investment & Acquisition Co Inc,False,False,True,True,False
MIN,,False,False,True,True,False
MIXX,Mix 1 Life Inc,False,False,True,True,False
MJN,Mead Johnson Nutrition Co,False,False,True,False,False
MJNA,Medical Marijuana Inc,False,False,True,True,False
MJNE,MJ Holdings Inc,False,False,True,True,False
MKRS,Mikros Systems Corp,False,False,True,True,False
MKTY,Mechanical Technology Inc,False,False,True,True,False
MLGF,Malaga Financial Corp,False,False,True,True,False
MMMB,MamaMancini's Holdings Inc,False,False,True,True,False
MMMW,Mass Megawatts Wind Power Inc,False,False,True,True,False
MMND,Mastermind Inc,False,False,True,True,False
MNRK,Monarch Financial Holdings Inc,False,False,True,False,False
MNTR,Mentor Capital Inc,False,False,True,True,False
MOBI,Sky-mobi Ltd,False,False,True,False,False
MOBQ,Mobiquity Technologies Inc,False,False,True,True,False
MOMT,MoneyOnMobile Inc,False,False,True,True,False
MOST,MobileSmith Inc,False,False,True,True,False
MPAD,Micropac Industries Inc,False,False,True,True,False
MPAY,Mobetize Corp,False,False,True,True,False
MPMQ,MPM Holdings Inc,False,False,True,False,False
MPV,,False,False,True,True,False
MRMD,MariMed Inc,False,False,True,True,False
MRTI,Maxus Realty Trust Inc,False,False,True,True,False
MSLP,MusclePharm Corp,False,False,True,True,False
MTA,Metalla Royalty & Streaming Ltd,False,False,True,True,False
MTFC,Minster Financial Corp,False,False,True,True,False
MTGB,Meetinghouse Bancorp Inc,False,False,True,False,False
MTP,Midatech Pharma PLC,False,False,True,True,False
MTT,,False,False,True,True,False
MUEL,Paul Mueller Co,False,False,True,True,False
MVEN,theMaven Inc,False,False,True,True,False
MVLY,Mission Valley Bancorp,False,False,True,True,False
MWBC,MW Bancorp Inc,False,False,True,False,False
MWW,Monster Worldwide Inc,False,False,True,False,False
MXOM,Pan American Goldfields Ltd,False,False,True,False,False
MY,China Ming Yang Wind Power Group Ltd,False,False,True,False,False
MYDP,Dougherty's Pharmacy Inc,False,False,True,True,False
MYHI,Mountain High Acquisitions Corp,False,False,True,True,False
MYMX,Mymetics Corp,False,False,True,True,False
MYO,Myomo Inc,False,False,True,True,False
MYSL,My Screen Mobile Inc,False,False,True,True,False
NAYP,Naylor Pipe Co,False,False,True,True,False
NBCT,Northwest Bancorp Inc,False,False,True,False,False
NBIO,Nascent Biotech Inc,False,False,True,True,False
NDRM,NeuroDerm Ltd,False,False,True,False,False
NEFF,Neff Corp,False,False,True,False,False
NEIK,Northstar Electronics Inc,False,False,True,True,False
NEPH,Nephros Inc,False,False,True,True,False
NEUL,NeuLion Inc,False,False,True,False,False
NEXS,Nexus Biopharma Inc,False,False,True,True,False
NFBP,Newfield Bancorp Inc,False,False,True,False,False
NFTI,NoFire Technologies Inc,False,False,True,True,False
NGSX,NeurogesX Inc,False,False,True,False,False
NGTF,NightFood Holdings Inc,False,False,True,True,False
NHA,,False,False,True,True,False
NHEL,Natural Health Farm Holdings Inc,False,False,True,False,False
NIDB,Northeast Indiana Bancorp Inc,False,False,True,True,False
NIMU,Non-Invasive Monitoring Systems Inc,False,False,True,True,False
NJCB,New Jersey Community Bank,False,False,True,False,False
NJMC,New Jersey Mining Co,False,False,True,True,False
NMTC,NeuroOne Medical Technologies Corp,False,False,True,True,False
NMXS,Net Medical Xpress Solutions Inc,False,False,True,True,False
NNDM,Nano Dimension Ltd,False,False,True,True,False
NNUP,Nocopi Technologies Inc,False,False,True,True,False
NNVC,Nanoviricides Inc,False,False,True,True,False
NODB,North Dallas Bank & Trust Co,False,False,True,True,False
NOVC,Novation Companies Inc,False,False,True,True,False
NOVZ,Novagen Ingenium Inc,False,False,True,True,False
NPD,China Nepstar Chain Drugstore Ltd,False,False,True,False,False
NRCG,NRC Group Holdings Corp,False,False,True,False,False
NRGD,,False,False,True,True,False
NRGU,,False,False,True,True,False
NROM,Noble Roman's Inc,False,False,True,True,False
NSAT,Norsat International Inc,False,False,True,False,False
NSFC,Northern States Financial Corp,False,False,True,False,False
NSH,NuStar GP Holdings LLC,False,False,True,True,False
NSPX,Inspyr Therapeutics Inc,False,False,True,True,False
NTLS,NTELOS Holdings Corp,False,False,True,False,False
NUIN,Nutrastar International Inc,False,False,True,False,False
NVDQ,Novadaq Technologies Inc,False,False,True,False,False
NVGI,Noble Vici Group Inc,False,False,True,True,False
NVIV,InVivo Therapeutics Holdings Corp,False,False,True,True,False
NVSL,Naugatuck Valley Financial Corp,False,False,True,False,False
NVX,Nuveen CA Dividend Advantage Muni Fund 2,False,False,True,False,False
NWBB,New Bancorp Inc,False,False,True,True,False
NWBN,New Resource Bank CA,False,False,True,False,False
NWIN,Northwest Indiana Bancorp,False,False,True,True,False
NWYF,Northway Financial Inc,False,False,True,True,False
NXCN,NXChain Inc,False,False,True,False,False
NXN,,False,False,True,True,False
NXNN,Nexeon MedSystems Inc,False,False,True,True,False
NXP,,False,False,True,True,False
NXR,,False,False,True,True,False
NXZ,Nuveen Dividend Advantage Muni Fund 2,False,False,True,False,False
OCAT,Ocata Therapeutics Inc,False,False,True,False,False
OCLN,OriginClear Inc,False,False,True,True,False
OLBG,The OLB Group Inc,False,False,True,True,False
OMBP,Omni Bio Pharmaceutical Inc,False,False,True,False,False
OMCM,Omnicomm Systems Inc,False,False,True,False,False
OMTK,OmniTek Engineering Corp,False,False,True,True,False
ONDS,Ondas Holdings Inc,False,False,True,True,False
ONFC,Oneida Financial Corp,False,False,True,False,False
OPCO,Ourpet′s Co,False,False,True,False,False
OPVS,NanoFlex Power Corp,False,False,True,True,False
OPWR,Opower Inc,False,False,True,False,False
OPXS,Optex Systems Holdings Inc,False,False,True,True,False
ORBN,Oregon Bancorp Inc,False,False,True,True,False
ORNC,Oranco Inc,False,False,True,True,False
ORNT,Ournett Holdings Inc,False,False,True,True,False
ORXE,Ore Holdings Inc,False,False,True,False,False
OSBI,Ohio State Bancshares Inc,False,False,True,False,False
OSHC,Ocean Shore Holding Co,False,False,True,False,False
OWCP,OWC Pharmaceutical Research Corp,False,False,True,True,False
OXLC,,False,False,True,True,False
OXYS,OxySure Therapeutics Inc,False,False,True,False,False
PAIR,New Dimension Holdings Inc,False,False,True,True,False
PAOS,Amerinac Holding Corp,False,False,True,True,False
PAYD,Paid Inc,False,False,True,True,False
PBAM,Private Bancorp of America Inc,False,False,True,True,False
PBCO,Peoples Bank of Commerce OR,False,False,True,True,False
PBSV,Pharma-Bio Serv Inc,False,False,True,True,False
PCBC,Pacific Commerce Bancorp,False,False,True,False,False
PCFO,Pacific Office Properties Trust Inc,False,False,True,False,False
PCLB,Pinnacle Bancshares Inc,False,False,True,True,False
PCSA,Processa Pharmaceuticals Inc,False,False,True,True,False
PCSV,PCS Edventures!.com Inc,False,False,True,True,False
PCYN,Procyon Corp,False,False,True,True,False
PDOB,Presidio Bank,False,False,True,False,False
PDRB,Pandora Bancshares Inc,False,False,True,True,False
PEER,PeerStream Inc,False,False,True,True,False
PETV,PetVivo Holdings Inc,False,False,True,True,False
PEYE,Precision Optics Corp Inc,False,False,True,True,False
PFBN,Pacific Alliance Bank CA,False,False,True,True,False
PFHO,Pacific Health Care Organization Inc,False,False,True,True,False
PFLC,Pacific Financial Corp,False,False,True,True,False
PFTI,Puradyn Filter Technologies Inc,False,False,True,True,False
PGAS,Petrogress Inc,False,False,True,True,False
PGCG,Prime Global Capital Group Inc,False,False,True,True,False
PGND,Press Ganey Holdings Inc,False,False,True,False,False
PGNT,Paragon Technologies Inc,False,False,True,True,False
PGOL,Patriot Gold Corp,False,False,True,True,False
PGRD,Proguard Acquisition Corp,False,False,True,True,False
PGTK,Pacific Green Technologies Inc,False,False,True,True,False
PHD,,False,False,True,True,False
PHF,Pacholder High Yield Fund Inc,False,False,True,False,False
PHIO,Phio Pharmaceuticals Corp,False,False,True,True,False
PHOT,GrowLife Inc,False,False,True,True,False
PHT,,False,False,True,True,False
PIAC,Princeton Capital Corp,False,False,True,True,False
PIM,,False,False,True,True,False
PIXY,ShiftPixy Inc,False,False,True,True,False
PKPH,Peak Pharmaceuticals Inc,False,False,True,True,False
PKTX,ProtoKinetix Inc,False,False,True,True,False
PLNR,Planar Systems Inc,False,False,True,False,False
PLPM,Planet Payment Inc,False,False,True,False,False
PLRM,Pilgrim Bancshares Inc,False,False,True,True,False
PMCB,PharmaCyte Biotech Inc,False,False,True,True,False
PMHG,Prime Meridian Holding Co,False,False,True,True,False
PMM,,False,False,True,True,False
PMO,,False,False,True,True,False
PNBI,Pioneer Bankshares Inc,False,False,True,True,False
PNTV,Players Network,False,False,True,True,False
POAI,Predictive Oncology Inc,False,False,True,True,False
POGS,Pioneer Oil & Gas,False,False,True,True,False
PONT,Pontiac Bancorp Inc,False,False,True,True,False
POTN,Potnetwork Holdings Inc,False,False,True,True,False
PPBN,Pinnacle Bankshares Corp,False,False,True,True,False
PPCB,Propanc Biopharma Inc,False,False,True,True,False
PPLL,Peoples Ltd,False,False,True,True,False
PPNT,Pinpoint Recvry Solution Corp,False,False,True,False,False
PPT,,False,False,True,True,False
PRCB,Premier Commercial Bancorp,False,False,True,False,False
PRED,Predictive Technology Group Inc,False,False,True,True,False
PRH,,False,False,True,True,False
PRLE,Pillarstone Capital REIT,False,False,True,True,False
PRLX,Parallax Health Sciences Inc,False,False,True,True,False
PROM,Propel Media Inc,False,False,True,True,False
PROT,Proteonomix Inc,False,False,True,True,False
PRSG,Primus Guaranty Ltd,False,False,True,False,False
PRSI,Portsmouth Square Inc,False,False,True,True,False
PRTX,Protalex Inc,False,False,True,True,False
PRXG,Pernix Group Inc,False,False,True,True,False
PSBQ,PSB Holdings Inc,False,False,True,True,False
PSSR,PASSUR Aerospace Inc,False,False,True,True,False
PSTV,Plus Therapeutics Inc,False,False,True,True,False
PTAM,Potash America Inc,False,False,True,True,False
PTBS,Potomac Bancshares Inc,False,False,True,True,False
PTEO,Proteo Inc,False,False,True,True,False
PTIX,Protagenic Therapeutics Inc,False,False,True,True,False
PTRC,Petro River Oil Corp,False,False,True,True,False
PTRO,Petrominerals Corp,False,False,True,True,False
PUBC,PureBase Corp,False,False,True,True,False
PUSH,Publix Super Markets Inc,False,False,True,False,False
PVBK,Pacific Valley Bank,False,False,True,True,False
PVCT,Provectus Biopharmaceuticals Inc,False,False,True,True,False
PVNC,Prevention Insurance.com,False,False,True,True,False
PWCO,PwrCor Inc,False,False,True,True,False
PWON,Powin Energy Corp,False,False,True,True,False
PWX,Providence & Worcester Railroad Co,False,False,True,False,False
PXYN,Praxsyn Corp,False,False,True,True,False
PZE,Petrobras Argentina SA,False,False,True,False,False
QBIO,Q BioMed Inc,False,False,True,True,False
QEPC,Q.E.P. Co Inc,False,False,True,True,False
QHYG,QHY Group,False,False,True,True,False
QMCI,QuoteMedia Inc,False,False,True,True,False
QNBC,QNB Corp,False,False,True,True,False
QNTO,Quaint Oak Bancorp Inc,False,False,True,True,False
QPWR,Q2Earth Inc,False,False,True,True,False
QSEP,QS Energy Inc,False,False,True,True,False
QTMM,Quantum Materials Corp,False,False,True,True,False
QTXB,Quantrx Biomedical Corp,False,False,True,True,False
RA,,False,False,True,True,False
RAFI,Regency Affiliates Inc,False,False,True,True,False
RAIO,Radioio Inc,False,False,True,True,False
RAX,Rackspace Hosting Inc,False,False,True,False,False
RBCL,RBC Life Sciences Inc,False,False,True,True,False
RCAR,RenovaCare Inc,False,False,True,True,False
RCB,,False,False,True,True,False
RCP,,False,False,True,True,False
RDGA,Ridgefield Acquisition Corp,False,False,True,True,False
RDGL,Vivos Inc,False,False,True,True,False
REAC,REAC Group Inc,False,False,True,True,False
REMI,Remedent Inc,False,False,True,True,False
REMY,"Remy International, Inc.",False,False,True,False,False
RENX,RELX NV,False,False,True,True,False
REVB,Revere Bank,False,False,True,False,False
RGFR,Rangeford Resources Inc,False,False,True,False,False
RGIN,Regenicin Inc,False,False,True,True,False
RGNP,Reign Res Corp,False,False,True,True,False
RGRX,Regenerx Biopharmaceuticals Inc,False,False,True,True,False
RGT,,False,False,True,True,False
RGUS,Regi US Inc,False,False,True,True,False
RHNO,Rhino Resource Partners LP,False,False,True,True,False
RHSC,Robertson Global Health Solutions Corp,False,False,True,False,False
RHT,Red Hat Inc,False,False,True,False,False
RKT,WestRock Co,False,False,True,False,False
RLBY,Reliability Inc,False,False,True,True,False
RLOC,ReachLocal Inc,False,False,True,False,False
RLYP,Relypsa Inc,False,False,True,False,False
RMES,Red Metal Resources Ltd,False,False,True,True,False
RMHB,Rocky Mountain High Brands Inc,False,False,True,True,False
RMT,,False,False,True,True,False
ROGP,Royale Globe Holding Inc,False,False,True,False,False
ROIQ,ROI Acquisition Corp II,False,False,True,False,False
ROYE,Royal Energy Resources Inc,False,False,True,True,False
RPMT,Rego Payment Architectures Inc,False,False,True,True,False
RPTP,Raptor Pharmaceutical Corp,False,False,True,False,False
RRM,RR Media Ltd,False,False,True,False,False
RSPI,RespireRx Pharmaceuticals Inc,False,False,True,True,False
RSPP,RSP Permian Inc,False,False,True,False,False
RSRV,The Reserve Petroleum Co,False,False,True,True,False
RTSO,RTS Oil Holdings Inc,False,False,True,True,False
RVT,,False,False,True,True,False
RWCB,Redwood Capital Bancorp,False,False,True,True,False
RWWI,Rand Worldwide Inc,False,False,True,True,False
RYES,Rise Gold Corp,False,False,True,True,False
RYFL,Royal Financial Inc,False,False,True,True,False
RZLT,Rezolute Inc,False,False,True,True,False
SAB,,False,False,True,False,False
SABN,Sabine Oil & Gas Holdings Inc,False,False,True,True,False
SANT,Santeon Group Inc,False,False,True,True,False
SARA,Saratoga Resources Inc,False,False,True,False,False
SBAZ,State Bank Corp,False,False,True,False,False
SBFC,Southeastern Bank Financial Corp,False,False,True,False,False
SBHO,Steuben Trust Co,False,False,True,True,False
SBKK,Suncrest Bank,False,False,True,True,False
SBTB,SBT Bancorp Inc,False,False,True,False,False
SCA,,False,False,True,True,False
SCAF,Security California Bancorp,False,False,True,False,False
SCBH,Seacoast Commerce Banc Holdings,False,False,True,True,False
SCCB,,False,False,True,True,False
SCG,SCANA Corp,False,False,True,False,False
SCIA,SCI Engineered Materials Inc,False,False,True,True,False
SCIO,Scio Diamond Technology Corp,False,False,True,False,False
SCIV,Savings Bank,False,False,True,False,False
SCMP,Sucampo Pharmaceuticals Inc,False,False,True,False,False
SCND,Scientific Industries Inc,False,False,True,True,False
SCOO,School Specialty Inc,False,False,True,True,False
SCSG,Southcrest Financial Group Inc,False,False,True,True,False
SCVM,Scivanta Medical Corp,False,False,True,False,False
SCYT,Security Bancorp Inc,False,False,True,True,False
SCZC,Santa Cruz County Bank,False,False,True,True,False
SDON,Sandston Corp,False,False,True,True,False
SDRC,Sidney Resources Corp,False,False,True,True,False
SECI,Sector 10 Inc,False,False,True,False,False
SELR,Steele Oceanic Corp,False,False,True,True,False
SENR,Strategic Environmental & Energy Resources Inc,False,False,True,True,False
SENY,Sauer Energy Inc,False,False,True,True,False
SFDL,Security Federal Corp,False,False,True,True,False
SFEF,Santa Fe Financial Corp,False,False,True,True,False
SFEG,Santa Fe Gold Corp,False,False,True,True,False
SFET,Safe-T Group Ltd,False,False,True,True,False
SGBI,Sangui Biotech International Inc,False,False,True,True,False
SGBX,SG Blocks Inc,False,False,True,True,False
SGLB,Sigma Labs Inc,False,False,True,True,False
SGSI,Spectrum Global Solutions Inc,False,False,True,False,False
SHRC,Shore Community Bank Toms River NJ,False,False,True,False,False
SHRG,Sharing Services Global Corp,False,False,True,True,False
SIAF,Sino Agro Food Inc,False,False,True,True,False
SIAL,Sigma-Aldrich Corp,False,False,True,True,False
SIBC,State Investors Bancorp Inc,False,False,True,False,False
SINC,Sincerity Applied Materials Holdings Corp,False,False,True,True,False
SIRO,Sirona Dental Systems Inc,False,False,True,False,False
SKAS,Saker Aviation Services Inc,False,False,True,True,False
SKKY,Skkynet Cloud Systems Inc,False,False,True,True,False
SKUL,Skullcandy Inc,False,False,True,False,False
SKVI,Skinvisible Inc,False,False,True,True,False
SKYL,Sky Resort International Ltd,False,False,True,True,False
SLI,SL Industries Inc,False,False,True,False,False
SLNM,Salon Media Group Inc,False,False,True,True,False
SLRK,Solera National Bancorp Inc,False,False,True,True,False
SLS,SELLAS Life Sciences Group Inc,False,False,True,True,False
SLVH,Silver Hill Mines Inc,False,False,True,True,False
SLVO,,False,False,True,True,False
SMDM,Singing Machine Co Inc,False,False,True,True,False
SMGI,SMG Industries Inc,False,False,True,True,False
SMID,Smith-Midland Corp,False,False,True,True,False
SMM,,False,False,True,True,False
SMPR,Standard Metals Processing Inc,False,False,True,True,False
SMRS,Star Mountain Resources Inc,False,False,True,True,False
