Ticker,Company,MS,MBI,MB,CNN,BS
JIVE,Jive Software Inc,False,True,True,False,True
JJSF,J&J Snack Foods Corp,False,True,True,True,True
JKHY,Jack Henry & Associates Inc,False,True,True,True,True
JKS,JinkoSolar Holding Co Ltd,True,True,True,True,True
JLL,Jones Lang LaSalle Inc,True,True,True,True,True
JMEI,Jumei International Holding Ltd,False,False,True,False,True
JMI,JAVELIN Mortgage Investment Corp,False,False,True,True,True
JMIA,Jumia Technologies AG,True,True,True,True,True
JMP,JMP Group LLC,True,True,True,True,True
JNCE,Jounce Therapeutics Inc,False,True,True,True,True
JNJ,Johnson & Johnson,True,True,True,True,True
JNP,Juniper Pharmaceuticals Inc,False,False,True,False,True
JNPR,Juniper Networks Inc,True,True,True,True,True
JOB,GEE Group Inc,False,True,True,True,True
JOBS,51job Inc,False,True,True,True,True
JOE,The St. Joe Co,True,True,True,True,True
JOUT,Johnson Outdoors Inc,False,True,True,True,True
JP,Jupai Holdings Ltd,True,True,True,True,True
JPEP,JP Energy Partners LP,False,False,True,False,True
JPM,JPMorgan Chase & Co,True,True,True,True,True
JRJC,China Finance Online Co Ltd,False,False,True,True,True
JRVR,James River Group Holdings Ltd,False,True,True,True,True
JT,Jianpu Technology Inc,True,True,True,True,True
JTPY,JetPay Corp,False,True,True,False,True
JVA,Coffee Holding Co Inc,False,True,True,True,True
JVTSF,Juventus Football Club SpA,False,False,True,True,True
JW.A,John Wiley & Sons Inc,True,False,True,True,True
JW.B,John Wiley & Sons Inc,True,False,True,True,True
JWN,Nordstrom Inc,True,True,True,True,True
JXSB,Jacksonville Bancorp Inc,False,True,True,False,True
JYNT,The Joint Corp,False,True,True,True,True
K,Kellogg Co,True,True,True,True,True
KAI,Kadant Inc,True,True,True,True,True
KALU,Kaiser Aluminum Corp,False,True,True,True,True
KAMN,Kaman Corp,True,True,True,True,True
KAR,KAR Auction Services Inc,True,True,True,True,True
KB,KB Financial Group Inc,True,True,True,True,True
KBAL,Kimball International Inc,False,True,,True,True
KBH,KB Home,True,True,,True,True
KBR,KBR Inc,True,True,True,True,True
KBSF,KBS Fashion Group Ltd,False,True,,True,True
KCG,KCG Holdings Inc,False,True,,False,True
KCLI,Kansas City Life Insurance Co,False,True,,True,True
KDMN,Kadmon Holdings Inc,True,True,,True,True
KDP,Keurig Dr Pepper Inc,True,True,,True,True
KE,Kimball Electronics Inc,False,True,,True,True
KEG,,False,True,,False,True
KELYA,Kelly Services Inc,False,True,,True,True
KELYB,Kelly Services Inc,False,True,,True,True
KEM,Kemet Corp,True,True,True,True,True
KEN,Kenon Holdings Ltd,True,True,True,True,True
KEP,Korea Electric Power Corp,True,True,True,True,True
KEQU,Kewaunee Scientific Corp,False,True,True,True,True
KERN,Akerna Corp,False,True,True,True,True
KERX,Keryx Biopharmaceuticals Inc,False,True,,False,True
KEX,Kirby Corp,True,True,,True,True
KEY,KeyCorp,True,True,,True,True
KEYS,Keysight Technologies Inc,True,True,True,True,True
KEYW,KEYW Holding Corp,False,True,True,True,True
KFFB,Kentucky First Federal Bancorp,False,True,,True,True
KFRC,Kforce Inc,False,True,,True,True
KFS,Kingsway Financial Services Inc,True,True,True,True,True
KFY,Korn Ferry,True,True,,True,True
KGC,Kinross Gold Corp,True,True,,True,True
KGJI,Kingold Jewelry Inc,False,False,,True,True
KHC,The Kraft Heinz Co,False,True,True,True,True
KIM,Kimco Realty Corp,True,True,,True,True
KINS,Kingstone Companies Inc,False,True,,True,True
KIQ,Kelso Technologies Inc,False,True,,True,True
KIRK,Kirkland's Inc,False,True,,True,True
KITE,Kite Pharma Inc,False,True,True,False,True
KKR,KKR & Co Inc,True,True,True,True,True
KL,Kirkland Lake Gold Ltd,True,True,True,True,True
KLAC,KLA Corp,False,True,True,True,True
KLIC,Kulicke & Soffa Industries Inc,False,True,,False,True
KMB,Kimberly-Clark Corp,True,True,,True,True
KMDA,Kamada Ltd,False,True,True,True,True
KMG,KMG Chemicals Inc,False,True,,False,True
KMI,Kinder Morgan Inc,True,True,,True,True
KMPR,Kemper Corp,True,True,,True,True
KMT,Kennametal Inc,True,True,,True,True
KMX,CarMax Inc,True,True,True,True,True
KN,Knowles Corp,True,True,True,True,True
KND,Kindred Healthcare Inc,False,False,True,False,True
KNDI,Kandi Technologies Group Inc,False,True,True,True,True
KNL,Knoll Inc,True,True,True,True,True
KNOP,KNOT Offshore Partners LP,True,True,True,True,True
KNSA,Kiniksa Pharmaceuticals Ltd,False,True,True,True,True
KNSL,Kinsale Capital Group Inc,False,True,True,True,True
KNX,Knight-Swift Transportation Holdings Inc,True,True,True,True,True
KO,Coca-Cola Co,True,True,True,True,True
KODK,Eastman Kodak Co,True,True,True,True,True
KOF,Coca-Cola Femsa SAB de CV,True,True,True,True,True
KOOL,,False,True,True,True,True
KOP,Koppers Holdings Inc,True,True,True,True,True
KOPN,Kopin Corp,False,True,True,True,True
KOS,Kosmos Energy Ltd,True,True,True,True,True
KOSS,Koss Corp,False,True,True,True,True
KPTI,Karyopharm Therapeutics Inc,False,True,True,True,True
KR,The Kroger Co,True,True,True,True,True
KRA,Kraton Corp,True,True,True,True,True
KRC,Kilroy Realty Corp,True,True,True,True,True
KREF,KKR Real Estate Finance Trust Inc,True,True,True,True,True
KRG,Kite Realty Group Trust,True,True,True,True,True
KRNT,Kornit Digital Ltd,False,True,True,True,True
KRNY,Kearny Financial Corp,False,True,True,True,True
KRO,Kronos Worldwide Inc,True,True,True,True,True
KSS,Kohl's Corp,True,True,True,True,True
KSU,Kansas City Southern,True,True,True,True,True
KT,KT Corp,True,True,True,True,True
KTB,Kontoor Brands Inc,True,True,True,True,True
KTCC,Key Tronic Corp,False,True,True,True,True
KTOS,Kratos Defense & Security Solutions Inc,False,True,True,True,True
KUKAF,KUKA AG,False,False,False,True,True
KVHI,KVH Industries Inc,False,True,True,True,True
KW,Kennedy-Wilson Holdings Inc,True,True,True,True,True
KWR,Quaker Chemical Corp,True,True,True,True,True
KYOCY,Kyocera Corp,False,False,True,True,True
KZIA,Kazia Therapeutics Ltd,False,True,True,True,True
L,Loews Corp,True,True,True,True,True
LABL,Multi-Color Corp,False,True,True,False,True
LAC,Lithium Americas Corp,True,True,True,True,True
LAD,Lithia Motors Inc,True,True,True,True,True
LADR,Ladder Capital Corp,True,True,True,True,True
LAIX,LAIX Inc,True,True,True,True,True
LAKE,Lakeland Industries Inc,False,True,True,True,True
LAMR,Lamar Advertising Co,False,True,True,True,True
LANC,Lancaster Colony Corp,False,True,True,True,True
LAND,Gladstone Land Corp,False,True,True,True,True
LARK,Landmark Bancorp Inc,False,True,True,True,True
LAUR,Laureate Education Inc,False,True,True,True,True
LAWS,Lawson Products Inc,False,True,True,True,True
LAYN,Layne Christensen Co,False,False,True,False,True
LAZ,Lazard Ltd,True,True,True,True,True
LB,L Brands Inc,True,True,True,True,True
LBAI,Lakeland Bancorp Inc,False,True,True,True,True
LBRDA,Liberty Broadband Corp,False,True,True,True,True
LBRDK,Liberty Broadband Corp,False,True,True,True,True
LBRT,Liberty Oilfield Services Inc,True,True,True,True,True
LBTYA,Liberty Global PLC,False,True,True,True,True
LBTYB,Liberty Global PLC,False,True,True,True,True
LBTYK,Liberty Global PLC,False,True,True,True,True
LBY,Libbey Inc,False,True,True,True,True
LC,LendingClub Corp,True,True,True,True,True
LCI,Lannett Co Inc,True,True,True,True,True
LCII,LCI Industries Inc,True,True,True,True,True
LCNB,LCNB Corp,False,True,True,True,True
LCUT,Lifetime Brands Inc,False,True,True,True,True
LDL,Lydall Inc,True,True,True,True,True
LDOS,Leidos Holdings Inc,True,True,True,True,True
LDR,Landauer Inc,False,True,True,False,True
LE,Lands' End Inc,False,True,True,True,True
LEA,Lear Corp,True,True,True,True,True
LECO,Lincoln Electric Holdings Inc,False,True,True,True,True
LEDS,SemiLEDs Corp,False,True,True,True,True
LEE,Lee Enterprises Inc,True,True,True,True,True
LEG,Leggett & Platt Inc,True,True,True,True,True
LEJU,Leju Holdings Ltd,True,True,True,True,True
LEN,Lennar Corp,True,True,True,True,True
LEN.B,Lennar Corp,True,False,True,True,True
LEU,Centrus Energy Corp,False,True,True,True,True
LEVI,Levi Strauss & Co,True,True,True,True,True
LFC,China Life Insurance Co Ltd,True,True,True,True,True
LFUS,Littelfuse Inc,False,True,True,True,True
LFVN,Lifevantage Corp,False,True,True,True,True
LGF.A,Lions Gate Entertainment Corp,True,False,True,True,True
LGF.B,Lions Gate Entertainment Corp,True,False,True,True,True
LGIH,LGI Homes Inc,False,True,True,True,True
LGL,LGL Group Inc,False,True,True,True,True
LGND,Ligand Pharmaceuticals Inc,False,True,True,True,True
LH,Laboratory Corp of America Holdings,True,True,True,True,True
LHCG,LHC Group Inc,False,True,True,True,True
LHO,LaSalle Hotel Properties,False,True,True,False,True
LHX,L3Harris Technologies Inc,True,True,True,True,True
LII,Lennox International Inc,True,True,True,True,True
LILAK,Liberty Latin America Ltd,False,True,True,True,True
LIN,Linde PLC,True,True,True,True,True
LINC,Lincoln Educational Services Corp,False,True,True,True,True
LIND,Lindblad Expeditions Holdings Inc,False,True,True,True,True
LINK,Interlink Electronics Inc,False,True,True,True,True
LION,Fidelity Southern Corp,False,True,True,False,True
LIOX,Lionbridge Technologies Inc,False,True,True,False,True
LIQT,LiqTech International Inc,False,True,True,True,True
LITB,LightInTheBox Holding Co Ltd,True,True,True,True,True
LITE,Lumentum Holdings Inc,False,True,True,True,True
LIVE,Live Ventures Inc,False,True,True,True,True
LIVN,LivaNova PLC,False,True,True,True,True
LJPC,La Jolla Pharmaceutical Co,False,True,True,True,True
LK,Luckin Coffee Inc,False,True,True,True,True
LKFN,Lakeland Financial Corp,False,True,True,True,True
LKQ,LKQ Corp,False,True,True,True,True
LL,Lumber Liquidators Holdings Inc,True,True,True,True,True
LLEX,Lilis Energy Inc,False,True,True,True,True
LLIT,Lianluo Smart Ltd,False,True,True,True,True
LLNW,Limelight Networks Inc,False,True,True,True,True
LLY,Eli Lilly and Co,True,True,True,True,True
LM,Legg Mason Inc,True,True,True,True,True
LMAT,LeMaitre Vascular Inc,False,True,True,True,True
LMB,Limbach Holdings Inc,False,True,True,True,True
LMFA,LM Funding America Inc,False,True,True,True,True
LMHB,,False,False,False,True,True
LMIA,LMI Aerospace Inc,False,True,True,False,True
LMNR,Limoneira Co,False,True,True,True,True
LMNX,Luminex Corp,False,True,True,True,True
LMOS,Lumos Networks Corp,False,True,,False,True
LMRK,Landmark Infrastructure Partners LP,False,True,True,True,True
LMT,Lockheed Martin Corp,True,True,True,True,True
LN,LINE Corp,True,True,True,True,True
LNC,Lincoln National Corp,True,True,True,True,True
LNCE,Snyder′s-Lance Inc,False,False,True,False,True
LND,Brasilagro - Cia Bras de Prop Agricolas,True,True,True,True,True
LNDC,Landec Corp,False,True,True,True,True
LNG,Cheniere Energy Inc,False,True,True,True,True
LNN,Lindsay Corp,True,True,True,True,True
LNSTY,London Stock Exchange Group PLC,False,False,True,True,True
LNT,Alliant Energy Corp,False,True,True,True,True
LNTH,Lantheus Holdings Inc,False,True,True,True,True
LOAN,Manhattan Bridge Capital Inc,False,True,True,True,True
LOB,Live Oak Bancshares Inc,False,True,True,True,True
LOCO,El Pollo Loco Holdings Inc,False,True,True,True,True
LODE,Comstock Mining Inc,False,False,True,True,True
LOGI,Logitech International SA,False,True,True,True,True
LOGM,LogMeIn Inc,False,True,True,True,True
LOJN,LoJack Corp,False,False,True,False,True
LOMA,Loma Negra Cia Industria Argentina SA,True,True,True,True,True
LONE,Lonestar Resources US Inc,False,True,True,True,True
LOPE,Grand Canyon Education Inc,False,True,True,True,True
LOV,Spark Networks SE,False,True,True,True,True
LOW,Lowe's Companies Inc,True,True,True,True,True
LPCN,Lipocine Inc,False,True,True,True,True
LPG,Dorian LPG Ltd,True,True,True,True,True
LPI,Laredo Petroleum Inc,True,True,True,True,True
LPL,LG Display Co Ltd,True,True,True,True,True
LPLA,LPL Financial Holdings Inc,False,True,True,True,True
LPNT,LifePoint Health Inc,False,True,True,False,True
LPSB,LaPorte Bancorp Inc,False,False,,True,True
LPSN,LivePerson Inc,False,True,True,True,True
LPT,Liberty Property Trust,False,True,True,False,True
LPTH,LightPath Technologies Inc,False,True,True,True,True
LPX,Louisiana-Pacific Corp,True,True,True,True,True
LQDT,Liquidity Service Inc,False,True,True,True,True
LRCX,Lam Research Corp,False,True,True,True,True
LRE,LRR Energy LP,False,False,True,False,True
LRLCY,L'Oreal SA,False,False,True,True,True
LRN,K12 Inc,True,True,True,True,True
LSBK,Lake Shore Bancorp Inc,False,True,True,True,True
LSCC,Lattice Semiconductor Corp,False,True,True,True,True
LSI,Life Storage Inc,True,True,True,True,True
LSTR,Landstar System Inc,False,True,True,True,True
LTBR,Lightbridge Corp,False,False,True,True,True
LTC,LTC Properties Inc,True,True,True,True,True
LTHM,Livent Corp,True,True,True,True,True
LTM,LATAM Airlines Group SA,True,True,True,True,True
LTRPA,Liberty TripAdvisor Holdings Inc,False,True,True,True,True
LTRPB,Liberty TripAdvisor Holdings Inc,False,True,False,True,True
LTRX,Lantronix Inc,False,True,True,True,True
LTS,Ladenburg Thalmann Financial Services Inc,False,True,True,False,True
LTXB,LegacyTexas Financial Group Inc,False,True,True,False,True
LUB,Luby's Inc,True,True,True,True,True
LULU,Lululemon Athletica Inc,False,True,True,True,True
LUNA,Luna Innovations Inc,False,True,True,True,True
LUV,Southwest Airlines Co,True,True,True,True,True
LVGO,Livongo Health Inc,False,True,True,True,True
LVMHF,LVMH Moet Hennessy Louis Vuitton SE,False,False,False,True,True
LVMUY,LVMH Moet Hennessy Louis Vuitton SE,False,False,True,True,True
LVS,Las Vegas Sands Corp,True,True,True,True,True
LW,Lamb Weston Holdings Inc,True,True,True,True,True
LWAY,Lifeway Foods Inc,False,True,True,True,True
LX,LexinFintech Holdings Ltd,False,True,True,True,True
LXFR,Luxfer Holdings PLC,True,True,True,True,True
LXK,Lexmark International Inc,False,False,True,False,True
LXP,Lexington Realty Trust,True,True,True,True,True
LXRX,Lexicon Pharmaceuticals Inc,False,True,True,True,True
LXU,LSB Industries Inc,True,True,True,True,True
LYB,LyondellBasell Industries NV,True,True,True,True,True
LYFT,Lyft Inc,False,True,True,True,True
LYG,Lloyds Banking Group PLC,True,True,True,True,True
LYL,Dragon Victory International Ltd,False,True,True,True,True
LYSDY,Lynas Corp Ltd,False,False,True,True,True
LYTS,LSI Industries Inc,False,True,True,True,True
LYV,Live Nation Entertainment Inc,True,True,True,True,True
LZB,La-Z-Boy Inc,True,True,True,True,True
M,Macy's Inc,True,True,True,True,True
MA,Mastercard Inc,True,True,True,True,True
MAA,Mid-America Apartment Communities Inc,True,True,True,True,True
MAC,Macerich Co,True,True,True,True,True
MAG,MAG Silver Corp,False,True,True,True,True
MAGS,Magal Security Systems Ltd,False,True,True,True,True
MAIN,Main Street Capital Corp,True,True,True,True,True
MAMS,MAM Software Group Inc,False,True,True,False,True
MAN,ManpowerGroup Inc,True,True,True,True,True
MANH,Manhattan Associates Inc,False,True,True,True,True
MANT,Mantech International Corp,False,True,True,True,True
MANU,Manchester United PLC,True,True,True,True,True
MAR,Marriott International Inc,False,True,True,True,True
MARA,Marathon Patent Group Inc,False,True,True,True,True
MARK,Remark Holdings Inc,False,True,True,True,True
MAS,Masco Corp,True,True,True,True,True
MASI,Masimo Corp,False,True,True,True,True
MAT,Mattel Inc,False,True,True,True,True
MATN,Mateon Therapeutics Inc,False,True,True,True,True
MATW,Matthews International Corp,False,True,True,True,True
MATX,Matson Inc,True,True,True,True,True
MAYS,J. W. Mays Inc,False,True,True,True,True
MBCN,Middlefield Banc Corp,False,True,True,True,True
MBI,MBIA Inc,True,True,True,True,True
MBII,Marrone Bio Innovations Inc,False,True,True,True,True
MBRG,Middleburg Financial Corp,False,True,,False,True
MBT,Mobile TeleSystems PJSC,True,True,True,True,True
MBTF,MBT Financial Corp,False,True,True,False,True
MBUU,Malibu Boats Inc,False,True,True,True,True
MBVT,Merchants Bancshares Inc,False,True,True,False,True
MBWM,Mercantile Bank Corp,False,True,True,True,True
MC,Moelis & Co,True,True,True,True,True
MCB,Metropolitan Bank Holding Corp,True,True,True,True,True
MCBC,Macatawa Bank Corp,False,True,True,True,True
MCBK,Madison County Financial Inc,False,True,True,True,True
MCD,McDonald's Corp,True,True,True,True,True
MCEP,Mid-Con Energy Partners LP,False,False,True,True,True
MCF,Contango Oil & Gas Co,False,True,True,True,True
MCFT,MasterCraft Boat Holdings Inc,False,True,True,True,True
MCHP,Microchip Technology Inc,False,True,True,True,True
MCHX,Marchex Inc,False,True,True,True,True
MCK,McKesson Corp,True,True,True,True,True
MCO,Moody's Corporation,True,True,True,True,True
MCRB,Seres Therapeutics Inc,False,True,True,True,True
MCRI,Monarch Casino & Resort Inc,False,True,True,True,True
MCRN,Milacron Holdings Corp,False,True,True,False,True
MCS,Marcus Corp,True,True,True,True,True
MCY,Mercury General Corp,True,True,True,True,True
MD,Mednax Inc,True,True,True,True,True
MDAS,MedAssets Inc,False,False,,False,True
MDB,MongoDB Inc,False,True,True,True,True
MDC,M.D.C. Holdings Inc,True,True,True,True,True
MDCA,MDC Partners Inc,False,True,True,True,True
MDCO,The Medicines Co,False,True,True,False,True
MDGL,Madrigal Pharmaceuticals Inc,False,True,True,True,True
MDGS,Medigus Ltd,False,True,False,True,True
MDLA,Medallia Inc,True,True,True,True,True
MDLY,Medley Management Inc,True,True,True,True,True
MDLZ,Mondelez International Inc,False,True,True,True,True
MDP,Meredith Corp,True,True,True,True,True
MDRIQ,McDermott International Inc,False,False,True,True,True
MDRX,Allscripts Healthcare Solutions Inc,False,True,True,True,True
MDSO,Medidata Solutions Inc,False,True,True,False,True
MDT,Medtronic PLC,True,True,True,True,True
MDU,MDU Resources Group Inc,True,True,True,True,True
MDVN,Medivation Inc,False,False,True,False,True
MDWD,MediWound Ltd,False,True,True,True,True
MDXG,MiMedx Group Inc,False,True,True,True,True
MED,Medifast Inc,True,True,True,True,True
MEDP,Medpace Holdings Inc,False,True,True,True,True
MEET,The Meet Group Inc,False,True,True,True,True
MEG,Media General Inc,False,False,True,False,True
MEI,Methode Electronics Inc,True,True,True,True,True
MEIP,MEI Pharma Inc,False,True,True,True,True
MELI,MercadoLibre Inc,False,True,True,True,True
MELR,Melrose Bancorp Inc,False,True,True,True,True
MENT,Mentor Graphics Corp,False,True,True,True,True
MEOH,Methanex Corp,False,True,True,True,True
MEP,Midcoast Energy Partners LP,False,True,True,False,True
MERC,Mercer International Inc,False,True,True,True,True
MESO,Mesoblast Ltd,False,True,True,True,True
MET,MetLife Inc,True,True,True,True,True
MFA,MFA Financial Inc,True,True,True,True,True
MFC,Manulife Financial Corp,True,True,True,True,True
MFG,Mizuho Financial Group Inc,True,True,True,True,True
MFGP,Micro Focus International PLC,True,True,True,True,True
MFNC,Mackinac Financial Corp,False,True,True,True,True
MFRM,Mattress Firm Holding Corp,False,False,True,False,True
MFSF,MutualFirst Financial Inc,False,True,True,True,True
MG,MISTRAS Group Inc,True,True,True,True,True
MGA,Magna International Inc,True,True,True,True,True
MGCD,MGC Diagnostics Corp,False,True,True,False,True
MGEE,MGE Energy Inc,False,True,True,True,True
MGEN,Miragen Therapeutics Inc,False,True,True,True,True
MGI,MoneyGram International Inc,False,True,True,True,True
MGIC,Magic Software Enterprises Ltd,False,True,True,True,True
MGLN,Magellan Health Inc,False,True,True,True,True
MGM,MGM Resorts International,True,True,True,True,True
MGN,Mines Management Inc,False,False,True,True,True
MGNX,Macrogenics Inc,False,True,True,True,True
MGP,MGM Growth Properties LLC,True,True,True,True,True
MGPI,MGP Ingredients Inc,False,True,True,True,True
MGRC,McGrath RentCorp,False,True,True,True,True
MGYR,Magyar Bancorp Inc,False,True,True,True,True
MHH,Mastech Digital Inc,False,True,True,True,True
MHK,Mohawk Industries Inc,True,True,True,True,True
MHLD,Maiden Holdings Ltd,False,True,True,True,True
MHNC,,False,False,True,True,True
MHO,M/I Homes Inc,True,True,True,True,True
MIC,Macquarie Infrastructure Corp,True,True,True,True,True
MICR,Micron Solutions Inc,False,True,True,True,True
MICT,MICT Inc,False,True,True,True,True
MIDD,The Middleby Corp,False,True,True,True,True
MIK,The Michaels Companies Inc,False,True,True,True,True
MIME,Mimecast Ltd,False,True,True,True,True
MIND,Mitcham Industries Inc,False,True,True,True,True
MINDP,,False,True,False,True,True
MINI,Mobile Mini Inc,False,True,True,True,True
MITK,Mitek Systems Inc,False,True,True,True,True
MITT,AG Mortgage Investment Trust Inc,True,True,True,True,True
MIXT,MiX Telematics Ltd,True,True,True,True,True
MJCO,Majesco,False,True,True,True,True
MKC,McCormick & Co Inc,True,True,True,True,True
MKKGY,Merck KGaA,False,False,True,True,True
MKL,Markel Corp,True,True,True,True,True
MKSI,MKS Instruments Inc,False,True,True,True,True
MKTO,Marketo Inc,False,False,True,False,True
MKTX,MarketAxess Holdings Inc,False,True,True,True,True
MLAB,Mesa Laboratories Inc,False,True,True,True,True
MLCO,Melco Resorts and Entertainment Ltd,False,True,True,True,True
MLHR,Herman Miller Inc,False,True,True,True,True
MLI,Mueller Industries Inc,True,True,True,True,True
MLM,Martin Marietta Materials Inc,True,True,True,True,True
MLND,Millendo Therapeutics Inc,False,True,True,True,True
MLNT,,False,True,True,False,True
MLNX,Mellanox Technologies Ltd,False,True,True,True,True
MLP,Maui Land & Pineapple Co Inc,True,True,True,True,True
MLR,Miller Industries Inc.,True,True,True,True,True
MLSS,Milestone Scientific Inc,False,True,True,True,True
MLVF,Malvern Bancorp Inc,False,True,True,True,True
MM,Millennial Media Inc,False,False,True,True,True
MMAC,MMA Capital Management LLC,False,True,True,True,True
MMC,Marsh & McLennan Companies Inc,True,True,True,True,True
MMI,Marcus & Millichap Inc,True,True,True,True,True
MMLP,Martin Midstream Partners LP,False,True,True,True,True
MMM,3M Co,True,True,True,True,True
MMP,Magellan Midstream Partners LP,True,True,True,True,True
MMS,Maximus Inc,True,True,True,True,True
MMSI,Merit Medical Systems Inc,False,True,True,True,True
MMYT,MakeMyTrip Ltd,False,True,True,True,True
MN,Manning & Napier Inc,True,True,True,True,True
MNDO,MIND C.T.I. Ltd,False,True,True,True,True
MNI,,False,True,True,False,True
MNK,Mallinckrodt PLC,True,True,True,True,True
MNKD,MannKind Corp,False,True,True,True,True
MNOV,MediciNova Inc,False,True,True,True,True
MNR,Monmouth Real Estate Investment Corp,True,True,True,True,True
MNRO,Monro Inc,False,True,True,True,True
MNST,Monster Beverage Corp,False,True,True,True,True
MNTA,Momenta Pharmaceuticals Inc,False,True,True,True,True
MNTX,Manitex International Inc,False,True,True,True,True
MO,Altria Group Inc,True,True,True,True,True
MOBL,MobileIron Inc,False,True,True,True,True
MOC,Command Security Corp,False,True,True,True,True
MOD,Modine Manufacturing Co,True,True,True,True,True
MODN,Model N Inc,True,True,True,True,True
MOFG,MidWestOne Financial Group Inc,False,True,True,True,True
MOG.A,Moog Inc,True,False,True,True,True
MOG.B,Moog Inc,True,False,True,True,True
MOH,Molina Healthcare Inc,True,True,True,True,True
MOMO,Momo Inc,False,True,True,True,True
MONRF,Moncler SpA,False,False,True,True,True
MOR,MorphoSys AG,False,True,True,True,True
MORE,Monogram Residential Trust Inc,False,True,True,False,True
MORN,Morningstar Inc,False,True,True,True,True
MOS,The Mosaic Co,True,True,True,True,True
MOSY,MoSys Inc,False,False,True,True,True
MOV,Movado Group Inc,True,True,True,True,True
MOXC,Moxian Inc,False,True,True,True,True
MPAA,Motorcar Parts of America Inc,False,True,True,True,True
MPB,Mid Penn Bancorp Inc,False,True,True,True,True
MPC,Marathon Petroleum Corp,True,True,True,True,True
MPG,Metaldyne Performance Group Inc,False,True,True,False,True
MPLX,MPLX LP,True,True,True,True,True
MPSX,Multi Packaging Solutions International Ltd,False,True,True,False,True
MPVD,,False,True,True,True,True
MPW,Medical Properties Trust Inc,True,True,True,True,True
MPWR,Monolithic Power Systems Inc,False,True,True,True,True
MPX,Marine Products Corp,True,True,True,True,True
MRAM,Everspin Technologies Inc,False,True,True,True,True
MRC,MRC Global Inc,True,True,True,True,True
MRCY,Mercury Systems Inc,False,True,True,True,True
MRD,Memorial Resource Development Corp,False,False,True,False,True
MRGE,Mirage Energy Corp,False,False,True,True,True
MRIN,Marin Software Inc,False,True,True,True,True
MRK,Merck & Co Inc,True,True,True,True,True
MRLN,Marlin Business Services Corp,False,True,True,True,True
MRNA,Moderna Inc,False,True,True,True,True
MRO,Marathon Oil Corp,True,True,True,True,True
MRT,MedEquities Realty Trust Inc,False,True,True,False,True
MRTN,Marten Transport Ltd,False,True,True,True,True
MRTX,Mirati Therapeutics Inc,False,True,True,True,True
MRUS,Merus NV,False,True,True,True,True
MRVC,MRV Communications Inc,False,True,True,False,True
MRVL,Marvell Technology Group Ltd,False,True,True,True,True
MS,Morgan Stanley,True,True,True,True,True
MSA,MSA Safety Inc,True,True,True,True,True
MSB,Mesabi Trust,True,True,True,True,True
MSBF,MSB Financial Corp,False,True,True,True,True
MSBI,Midland States Bancorp Inc,False,True,True,True,True
MSCC,Microsemi Corp,False,True,True,False,True
MSCI,MSCI Inc,True,True,True,True,True
MSEX,Middlesex Water Co,False,True,True,True,True
MSFG,MainSource Financial Group Inc,False,False,True,False,True
MSFT,Microsoft Corp,False,True,True,True,True
MSG,The Madison Square Garden Co,True,True,True,False,True
MSGN,MSG Networks Inc,True,True,True,True,True
MSI,Motorola Solutions Inc,True,True,True,True,True
MSL,Midsouth Bancorp Inc,False,True,True,False,True
MSM,MSC Industrial Direct Co Inc,True,True,True,True,True
MSN,Emerson Radio Corp,False,True,True,True,True
MSO,Martha Stewart Living Omnimedia Inc,False,False,True,False,True
MSON,Misonix Inc,False,True,True,True,True
MSTR,MicroStrategy Inc,False,True,True,True,True
MT,ArcelorMittal SA,True,True,True,True,True
MTB,M&T Bank Corp,True,True,True,True,True
MTBC,MTBC Inc,False,True,True,True,True
MTCH,Match Group Inc,False,True,True,True,True
MTD,Mettler-Toledo International Inc,True,True,True,True,True
MTDR,Matador Resources Co,True,True,True,True,True
MTEM,Molecular Templates Inc,False,True,True,True,True
MTEX,Mannatech Inc,False,True,True,True,True
MTFB,Motif Bio PLC,False,True,True,True,True
MTG,MGIC Investment Corp,True,True,True,True,True
MTGE,MTGE Investment Corp,False,False,True,False,True
MTH,Meritage Homes Corp,True,True,True,True,True
MTL,Mechel PAO,True,True,True,True,True
MTLS,Materialise NV,False,True,True,True,True
MTN,Vail Resorts Inc,True,True,True,True,True
MTOR,Meritor Inc,True,True,True,True,True
MTR,Mesa Royalty Trust,True,True,True,True,True
MTRN,Materion Corp,True,True,True,True,True
MTRX,Matrix Service Co,False,True,True,True,True
MTSC,MTS Systems Corp,False,True,True,True,True
MTSI,MACOM Technology Solutions Holdings Inc,False,True,True,True,True
MTSL,MER Telemanagement Solutions Ltd,False,True,True,True,True
MTSN,Mattson Technology Inc,False,False,True,False,True
MTW,Manitowoc Co Inc,True,True,True,True,True
MTX,Minerals Technologies Inc,True,True,True,True,True
MTZ,MasTec Inc,True,True,True,True,True
MU,Micron Technology Inc,False,True,True,True,True
MUR,Murphy Oil Corp,True,True,True,True,True
MUSA,Murphy USA Inc,True,True,True,True,True
MUX,McEwen Mining Inc,True,True,True,True,True
MVIS,Microvision Inc,False,True,True,True,True
MWA,"Mueller Water Products, Inc.",True,True,True,True,True
MX,MagnaChip Semiconductor Corp,True,True,,True,True
MXC,Mexco Energy Corp,False,True,True,True,True
MXIM,Maxim Integrated Products Inc,False,True,True,True,True
MXL,MaxLinear Inc,True,True,True,True,True
MXWL,Maxwell Technologies Inc,False,False,True,False,True
MYCC,ClubCorp Holdings Inc,False,True,True,False,True
MYE,Myers Industries Inc,True,True,True,True,True
