Ticker,Company,MS,MBI,MB,CNN,BS
GPAQU,,False,True,True,True,False
GRIL,Muscle Maker Inc,False,True,True,True,False
GRIN,Grindrod Shipping Holdings Ltd,False,True,True,True,False
GRNQ,Greenpro Capital Corp,False,True,True,True,False
GRNV,GreenVision Acquisition Corp,False,True,True,True,False
GRNVU,,False,True,True,True,False
GRPAF,Grupo Aeroméxico SAB de CV,False,True,True,True,False
GRTS,Gritstone Oncology Inc,False,True,True,True,False
GRTX,Galera Therapeutics Inc,False,True,True,True,False
GRWG,GrowGeneration Corp,False,True,True,True,False
GSHD,Goosehead Insurance Inc,False,True,True,True,False
GSMG,Glory Star New Media Group Holdings Ltd,False,True,False,True,False
GTAT,GT Advanced Technologies Inc,False,True,,True,False
GTEC,Greenland Technologies Holding Corp,False,True,False,True,False
GTYH,GTY Technology Holdings Inc,False,True,True,True,False
GULTU,Gulf Coast Ultra Deep Royalty Trust,False,True,True,True,False
GWTR,Global Water Technologies Inc,False,True,False,True,False
GXGX,GX Acquisition Corp,False,True,False,True,False
GXGXU,,False,True,True,True,False
GXP,Great Plains Energy Inc,False,True,True,False,False
HADSY,Hadasit Bio Holdings Ltd,False,True,False,False,False
HAIR,,False,True,True,False,False
HAPP,Happiness Biotech Group Ltd,False,True,True,True,False
HARL,Harleysville Financial Corp,False,True,True,True,False
HARP,Harpoon Therapeutics Inc,False,True,True,True,False
HAUP,Hauppauge Digital Inc,False,True,True,True,False
HAWPY,Haw Par Corp Ltd,False,True,False,True,False
HBANN,,False,True,False,True,False
HBANO,,False,True,False,True,False
HBT,HBT Financial Inc,False,True,True,True,False
HCAC,Hennessy Capital Acquisition Corp IV,False,True,False,True,False
HCACU,,False,True,True,True,False
HCAP,Harvest Capital Credit Corp,False,True,True,True,False
HCAT,Health Catalyst Inc,False,True,True,True,False
HCCH,HL Acquisitions Corp,False,True,True,True,False
HCCHU,,False,True,True,True,False
HCCO,Healthcare Merger Corp,False,True,False,True,False
HCCOU,,False,True,True,True,False
HCP,,False,True,True,False,False
HEBT,Hebron Technology Co Ltd,False,True,True,True,False
HEPA,Hepion Pharmaceuticals Inc,False,True,True,True,False
HF,HFF Inc,False,True,True,False,False
HFBC,HopFed Bancorp Inc,False,True,True,False,False
HFFG,HF Foods Group Inc,False,True,True,True,False
HHHH,Wealthbridge Acquisition Ltd,False,True,False,False,False
HHHHU,,False,True,True,True,False
HHR,HeadHunter Group PLC,False,True,True,True,False
HHT,Huitao Technology Co Ltd,False,True,False,True,False
HICTY,Hitachi High-Tech Corp,False,True,False,True,False
HIFS,Hingham Institution for Savings,False,True,True,True,False
HJLI,Hancock Jaffe Laboratories Inc,False,True,True,True,False
HKUOY,Hakuhodo DY Holdings Inc,False,True,False,True,False
HLNE,Hamilton Lane Inc,False,True,True,True,False
HNTIY,Hunting PLC,False,True,False,True,False
HOOK,HOOKIPA Pharma Inc,False,True,True,True,False
HOPE,Hope Bancorp Inc,False,True,True,True,False
HOTH,Hoth Therapeutics Inc,False,True,True,True,False
HQCL,Hanwha Q CELLS Co Ltd,False,True,True,False,False
HQI,HireQuest Inc,False,True,True,True,False
HRGLY,Hargreaves Lansdown PLC,False,True,True,True,False
HROW,Harrow Health Inc,False,True,True,True,False
HRZN,Horizon Technology Finance Corp,False,True,True,True,False
HSDT,Helius Medical Technologies Inc,False,True,True,True,False
HTIA,,False,True,False,True,False
HUGE,FSD Pharma Inc,False,True,True,True,False
HUGE,Massive Interactive Inc,False,True,True,True,False
HUIZ,Huize Holding Ltd,False,True,True,True,False
HVBC,HV Bancorp Inc,False,True,True,True,False
HWC,Hancock Whitney Corp,False,True,True,True,False
HWEN,Home Financial Bancorp,False,True,True,True,False
HYAC,Haymaker Acquisition Corp II,False,True,True,True,False
HYACU,,False,True,True,True,False
HYRE,HyreCar Inc,False,True,True,True,False
IBKCN,,False,True,False,True,False
ICCH,ICC Holdings Inc,False,True,True,True,False
ICMB,Investcorp Credit Management BDC Inc,False,True,True,True,False
ICTG,ICTC Group Inc,False,True,True,False,False
IDEX,Ideanomics Inc,False,True,True,True,False
IDYA,IDEAYA Biosciences Inc,False,True,True,True,False
IEA,Infrastructure and Energy Alternatives Inc,False,True,True,True,False
IFMK,iFresh Inc,False,True,True,True,False
IGIC,International General Insurance Holdings Ltd,False,True,False,True,False
IGMS,IGM Biosciences Inc,False,True,True,True,False
IHRT,iHeartMedia Inc,False,True,True,True,False
IIIV,i3 Verticals Inc,False,True,True,True,False
ILPT,Industrial Logistics Properties Trust,False,True,True,True,False
IMAB,I-MAB,False,True,True,True,False
IMAC,IMAC Holdings Inc,False,True,True,True,False
IMDZ,Immune Design Corp,False,True,True,False,False
IMRA,Imara Inc,False,True,True,True,False
IMRN,Immuron Ltd,False,True,True,True,False
IMUX,Immunic Inc,False,True,True,True,False
IMV,IMV Inc,False,True,True,True,False
IMVT,Immunovant Inc,False,True,True,True,False
IMVTU,,False,True,False,True,False
IMXI,International Money Express Inc,False,True,True,True,False
INDO,Indonesia Energy Corp Ltd,False,True,True,True,False
INDU,Industrea Acquisition Corp,False,True,True,True,False
INMB,INmune Bio Inc,False,True,True,True,False
INNL,Innocoll Holdings PLC,False,True,True,False,False
INNT,Innovate Biopharmaceuticals Inc,False,True,True,True,False
INSE,Inspired Entertainment Inc,False,True,True,True,False
INSU,Insurance Acquisition Corp,False,True,False,True,False
INSUU,,False,True,True,True,False
INTX,Intersections Inc,False,True,True,False,False
IOVA,Iovance Biotherapeutics Inc,False,True,True,True,False
IPHA,Innate Pharma SA,False,True,True,True,False
IPLDP,,False,True,False,True,False
IPLY,Interplay Entertainment Corp,False,True,False,True,False
ISCA,International Speedway Corp,False,True,True,False,False
ISEE,IVERIC bio Inc,False,True,True,True,False
ITMR,Itamar Medical Ltd,False,True,True,True,False
JAN,JanOne Inc,False,True,True,True,False
JBK,,False,True,False,True,False
JBR,,False,True,True,True,False
JFBC,Jeffersonville Bancorp,False,True,True,True,False
JFIN,Jiayin Group Inc,False,True,True,True,False
JFK,8i Enterprises Acquisition Corp,False,True,False,True,False
JFKKU,,False,True,True,True,False
JFU,9F Inc,False,True,True,True,False
JOY,Joy Global Inc,False,True,True,True,False
JRSH,Jerash Holdings (US) Inc,False,True,True,True,False
JSDA,Jones Soda Co,False,True,True,True,False
JST,Jinpan International Ltd,False,True,True,True,False
KALA,Kala Pharmaceuticals Inc,False,True,True,True,False
KALV,KalVista Pharmaceuticals Inc,False,True,True,True,False
KANG,iKang Healthcare Group Inc,False,True,True,True,False
KATE,Kate Spade & Co,False,True,True,False,False
KBLM,KBL Merger Corp IV,False,True,True,True,False
KBLMU,,False,True,True,True,False
KGBLY,Kingboard Laminates Holdings Ltd,False,True,,True,False
KGTFY,Krung Thai Bank PCL,False,True,,True,False
KIDS,OrthoPediatrics Corp,False,True,,True,False
KIN,Kindred Biosciences Inc,False,True,True,True,False
KING,King Digital Entertainment PLC,False,True,,False,False
KIPS,Kips Bay Medical Inc,False,True,True,False,False
KLDO,Kaleido Biosciences Inc,False,True,,True,False
KLR,Kaleyra Inc,False,True,True,True,False
KLXE,KLX Energy Services Holdings Inc,False,True,,True,False
KMPH,KemPharm Inc,False,True,True,True,False
KOD,Kodiak Sciences Inc,False,True,True,True,False
KOZAY,Koza Altin Izletmeleri AS,False,True,False,True,False
KPCPY,Kasikornbank Public Co Ltd,False,True,False,True,False
KRKR,36KR Holdings Inc,False,True,True,True,False
KRMD,Repro-Med Systems Inc,False,True,True,True,False
KROS,Keros Therapeutics Inc,False,True,True,True,False
KRTX,Karuna Therapeutics Inc,False,True,True,True,False
KRUS,Kura Sushi USA Inc,False,True,True,True,False
KRYS,Krystal Biotech Inc,False,True,True,True,False
KS,KapStone Paper And Packaging Corp,False,True,True,False,False
KTN,,False,True,True,True,False
KTOV,Kitov Pharma Ltd,False,True,True,True,False
KTP,,False,True,False,True,False
KTWO,K2M Group Holdings Inc,False,True,True,False,False
KURA,Kura Oncology Inc,False,True,True,True,False
KXIN,Kaixin Auto Holdings,False,True,True,True,False
KYOCF,Kyocera Corp,False,True,False,True,False
KZ,KongZhong Corp,False,True,True,False,False
KZR,Kezar Life Sciences Inc,False,True,True,True,False
LACQ,Leisure Acquisition Corp,False,True,False,True,False
LACQU,,False,True,True,True,False
LANDP,,False,True,False,True,False
LASR,nLight Inc,False,True,True,True,False
LATN,Union Acquisition Corp II,False,True,False,True,False
LATNU,,False,True,True,True,False
LAZY,Lazydays Holdings Inc,False,True,True,True,False
LBC,Luther Burbank Corp,False,True,True,True,False
LBCC,Long Blockchain Corp,False,True,True,True,False
LBRG,Ladybug Resource Group Inc,False,True,False,True,False
LCA,Landcadia Holdings II Inc,False,True,False,True,False
LCAHU,,False,True,True,True,False
LCTX,Lineage Cell Therapeutics Inc,False,True,True,True,False
LEGH,Legacy Housing Corp,False,True,True,True,False
LEVL,Level One Bancorp Inc,False,True,True,True,False
LEXEA,Liberty Expedia Holdings Inc,False,True,True,False,False
LEXEB,Liberty Expedia Holdings Inc,False,True,False,False,False
LFAC,LF Capital Acquisition Corp,False,True,False,True,False
LFACU,,False,True,True,True,False
LFIN,Longfin Corp,False,True,True,True,False
LIFE,aTyr Pharma Inc,False,True,True,True,False
LILA,Liberty Latin America Ltd,False,True,True,True,False
LIVK,LIV Capital Acquisition Corp,False,True,False,True,False
LIVKU,,False,True,True,True,False
LIVX,LiveXLive Media Inc,False,True,True,True,False
LIZI,Lizhi Inc,False,True,True,True,False
LKCO,Luokung Technology Corp,False,True,False,True,False
LLEN,L & L Energy Inc,False,True,True,False,False
LLL,L3 Technologies Inc,False,True,True,False,False
LLTC,Linear Technology Corp,False,True,True,False,False
LMNL,Liminal Biosciences Inc,False,True,False,True,False
LMPX,LMP Automotive Holdings Inc,False,True,True,True,False
LMRKN,,False,True,False,True,False
LMRKO,,False,True,False,True,False
LMRKP,,False,True,False,True,False
LMST,Limestone Bancorp Inc,False,True,True,True,False
LOAC,Longevity Acquisition Corp,False,True,False,True,False
LOGC,LogicBio Therapeutics Inc,False,True,True,True,False
LOOP,Loop Industries Inc,False,True,True,True,False
LORL,Loral Space & Communications Inc,False,True,True,True,False
LOVE,The Lovesac Co,False,True,True,True,False
LOXO,Loxo Oncology Inc,False,True,,False,False
LPTX,Leap Therapeutics Inc,False,True,True,True,False
LQDA,Liquidia Technologies Inc,False,True,True,True,False
LSACU,,False,True,True,True,False
LSXMA,Liberty SiriusXM Group,False,True,True,True,False
LSXMB,Liberty SiriusXM Group,False,True,True,True,False
LSXMK,Liberty SiriusXM Group,False,True,True,True,False
LTRE,Learning Tree International Inc,False,True,True,True,False
LUMO,Lumos Pharma Inc,False,True,True,True,False
LVNSF,LeoNovus Inc,False,True,False,True,False
LWCL,Lewis & Clark Bank,False,True,False,True,False
LXFT,Luxoft Holding Inc,False,True,True,False,False
MACK,Merrimack Pharmaceuticals Inc,False,True,True,True,False
MB,MINDBODY Inc,False,True,True,False,False
MBFI,MB Financial Inc,False,True,True,False,False
MBIN,Merchants Bancorp,False,True,True,True,False
MBINP,,False,True,False,True,False
MBIO,Mustang Bio Inc,False,True,True,True,False
MBNKP,,False,True,False,True,False
MBOT,Microbot Medical Inc,False,True,True,True,False
MBRX,Moleculin Biotech Inc,False,True,True,True,False
MCBS,MetroCity Bankshares Inc,False,True,True,True,False
MCMJ,,False,True,False,True,False
MCMJU,,False,True,False,False,False
MDAUY,Medical Australia Ltd,False,True,False,False,False
MDIA,MediaCo Holding Inc,False,True,False,True,False
MDJH,MDJM Ltd,False,True,True,True,False
MDR,,False,True,True,False,False
MDRR,Medalist Diversified REIT Inc,False,True,True,True,False
MDRRP,,False,True,False,True,False
MEDS,Trxade Group Inc,False,True,True,True,False
MEIL,Methes Energies International Ltd,False,True,True,True,False
MESA,Mesa Air Group Inc,False,True,True,True,False
METC,Ramaco Resources Inc,False,True,True,True,False
METX,Meten EdtechX Education Group Ltd,False,True,False,True,False
MFCSF,Medical Facilities Corp,False,True,True,True,False
MFH,JMU Ltd,False,True,False,True,False
MFIN,Medallion Financial Corp,False,True,True,True,False
MGR,,False,True,True,True,False
MGTA,Magenta Therapeutics Inc,False,True,True,True,False
MGTX,MeiraGTx Holdings PLC,False,True,True,True,False
MIRM,Mirum Pharmaceuticals Inc,False,True,True,True,False
MIST,Milestone Pharmaceuticals Inc,False,True,True,True,False
MITFY,MITIE Group PLC,False,True,True,True,False
MITL,Mitel Networks Corp,False,True,True,True,False
MITO,Stealth BioTherapeutics Corp,False,True,True,True,False
MKD,Molecular Data Inc,False,True,True,True,False
MKGI,Monaker Group Inc,False,True,True,True,False
MKTAY,Makita Corp,False,True,True,True,False
MMRTY,Massmart Holdings Ltd,False,True,False,True,False
MMT,,False,True,True,True,False
MMX,Maverix Metals Inc,False,True,True,True,False
MNCL,Monocle Acquisition Corp,False,True,False,True,False
MNCLU,,False,True,True,True,False
MNLO,Menlo Therapeutics Inc,False,True,True,True,False
MNPR,Monopar Therapeutics Inc,False,True,True,True,False
MNSB,MainStreet Bancshares Inc,False,True,True,True,False
MOCO,MOCON Inc,False,True,True,True,False
MOGO,Mogo Inc,False,True,True,True,False
MOHO,ECMOHO Ltd,False,True,True,True,False
MORF,Morphic Holding Inc,False,True,True,True,False
MOSC,Mosaic Acquisition Corp,False,True,True,False,False
MOTS,Motus GI Holdings Inc,False,True,True,True,False
MRBK,Meridian Corp,False,True,True,True,False
MRCC,Monroe Capital Corp,False,True,True,True,False
MREO,Mereo BioPharma Group PLC,False,True,True,True,False
MRKR,Marker Therapeutics Inc,False,True,True,True,False
MRNS,Marinus Pharmaceuticals Inc,False,True,True,True,False
MRSN,Mersana Therapeutics Inc,False,True,True,True,False
MRVSY,Minerva SA,False,True,True,True,False
MSLI,Merus Labs International Inc,False,True,True,False,False
MSVB,Mid-Southern Bancorp Inc,False,True,True,True,False
MTBCP,,False,True,False,True,False
MTC,MMTEC Inc,False,True,True,True,False
MTLK,Metalink Ltd,False,True,False,True,False
MTMW,Matmown Inc,False,True,False,True,False
MTNB,Matinas BioPharma Holdings Inc,False,True,True,True,False
MUDS,Mudrick Capital Acquisition Corp,False,True,False,True,False
MUDSU,,False,True,True,True,False
MULE,MuleSoft Inc,False,True,True,False,False
MVBF,MVB Financial Corp,False,True,True,True,False
MWK,Mohawk Group Holdings Inc,False,True,True,True,False
MWTCY,Manila Water Co Inc,False,True,False,True,False
MXPT,MaxPoint Interactive Inc,False,True,True,False,False
MYFW,First Western Financial Inc,False,True,True,True,False
MYRX,Myrexis Inc,False,True,True,True,False
MZOR,Mazor Robotics Ltd,False,True,True,False,False
NANX,Nanophase Technologies Corp,False,True,True,True,False
NAOV,NanoVibronix Inc,False,True,True,True,False
NAP,Navios Maritime Midstream Partners LP,False,True,True,False,False
NASB,NASB Financial Inc,False,True,True,True,False
NBACU,,False,True,True,True,False
NBSE,NeuBase Therapeutics Inc,False,True,True,True,False
NCSM,NCS Multistage Holdings Inc,False,True,True,True,False
NDRA,ENDRA Life Sciences Inc,False,True,True,True,False
NEBU,Nebula Acquisition Corp,False,True,False,True,False
NEBUU,,False,True,True,True,False
NERV,Minerva Neurosciences Inc,False,True,True,True,False
NESR,National Energy Services Reunited Corp,False,True,True,True,False
NETS,Netshoes (Cayman) Ltd,False,True,True,False,False
NEWA,Newater Technology Inc,False,True,True,True,False
NEXT,NextDecade Corp,False,True,True,True,False
NFE,New Fortress Energy LLC,False,True,True,True,False
NFIN,Netfin Acquisition Corp,False,True,False,True,False
NFINU,,False,True,True,True,False
NGHCN,,False,True,False,True,False
NGHCO,,False,True,False,True,False
NGHCP,,False,True,False,True,False
NGM,NGM Biopharmaceuticals Inc,False,True,True,True,False
NILE,Blue Nile Inc,False,True,True,True,False
NKRKY,Nokian Tyres PLC,False,True,True,True,False
NLOK,NortonLifeLock Inc,False,True,True,True,False
NLTX,Neoleukin Therapeutics Inc,False,True,True,True,False
NMCI,Navios Maritime Containers LP,False,True,True,True,False
NNCHY,Nissan Chemical Corp,False,True,True,True,False
NNHE,Neenah Enterprises Inc,False,True,False,True,False
NOBH,Nobility Homes Inc,False,True,True,True,False
NODK,NI Holdings Inc,False,True,True,True,False
NOG,Northern Oil & Gas Inc,False,True,True,True,False
NORD,Nord Anglia Education Inc,False,True,True,False,False
NPA,New Providence Acquisition Corp,False,True,False,True,False
NPAUU,,False,True,True,True,False
NRBO,NeuroBo Pharmaceuticals Inc,False,True,True,True,False
NRCIB,National Research Corp,False,True,True,False,False
NRE,NorthStar Realty Europe Corp,False,True,True,False,False
NRSCF,Nomura Holdings Inc,False,True,False,True,False
NSANY,Nissan Motor Co Ltd,False,True,True,True,False
NSR,NeuStar Inc,False,True,True,True,False
NSU,Nevsun Resources Ltd,False,True,True,True,False
NTCPF,NorthIsle Copper and Gold Inc,False,True,False,True,False
NTFY,Notify Technology Corp,False,True,False,True,False
NTGN,Neon Therapeutics Inc,False,True,True,True,False
NTL,Nortel Inversora SA,False,True,True,False,False
NTRP,Neurotrope Inc,False,True,True,True,False
NTRSO,,False,True,False,True,False
NTRSP,,False,True,False,False,False
NTUS,Natus Medical Inc,False,True,True,True,False
NUTR,Nutraceutical International Corp,False,True,True,False,False
NVET,Nexvet Biopharma PLC,False,True,True,False,False
NVUS,Novus Therapeutics Inc,False,True,True,True,False
NWGI,Newgioco Group Inc,False,True,True,True,False
NWPP,New Peoples Bankshares Inc,False,True,True,True,False
NXE,NexGen Energy Ltd,False,True,True,True,False
NXGN,NextGen Healthcare Inc,False,True,True,True,False
NXTC,NextCure Inc,False,True,True,True,False
NYMTM,,False,True,False,True,False
NYMTN,,False,True,False,True,False
NYMTO,,False,True,False,True,False
NYMTP,,False,True,False,True,False
NZERF,New Zealand Energy Corp,False,True,False,True,False
OB,OneBeacon Insurance Group Ltd,False,True,True,False,False
OBLG,Oblong Inc,False,True,False,True,False
OBNK,Origin Bancorp Inc,False,True,True,True,False
OCCI,,False,True,True,True,False
OCCIP,,False,True,False,True,False
OCGN,Ocugen Inc,False,True,True,True,False
OCRX,Ocera Therapeutics Inc,False,True,True,False,False
OCSI,Oaktree Strategic Income Corp,False,True,True,True,False
OCSL,Oaktree Specialty Lending Corp,False,True,True,True,False
OCX,OncoCyte Corp,False,True,True,True,False
ODMO,Odimo Inc,False,True,False,True,False
ODT,Odonate Therapeutics Inc,False,True,True,True,False
OFS,OFS Capital Corp,False,True,True,True,False
OGCP,Empire State Realty OP LP,False,True,False,True,False
OGZSY,Organizacion Soriana SAB de CV,False,True,False,True,False
OHAI,OHA Investment Corp,False,True,True,False,False
OMMH,Omnimmune Holdings Inc,False,True,False,True,False
OMNT,Ominto Inc,False,True,True,False,False
OMP,Oasis Midstream Partners LP,False,True,True,True,False
OMTL,Omtool Ltd,False,True,False,False,False
ONCS,OncoSec Medical Inc,False,True,True,True,False
ONCT,Oncternal Therapeutics Inc,False,True,False,True,False
ONEM,1Life Healthcare Inc,False,True,True,True,False
ONEW,OneWater Marine Inc,False,True,True,True,False
OPB,Opus Bank,False,True,True,True,False
OPBK,OP Bancorp,False,True,True,True,False
OPCH,Option Care Health Inc,False,True,True,True,False
OPES,Opes Acquisition Corp,False,True,True,True,False
OPNT,Opiant Pharmaceuticals Inc,False,True,True,True,False
OPRT,Oportun Financial Corp,False,True,True,True,False
OPRX,OptimizeRx Corp,False,True,True,True,False
OPTN,OptiNose Inc,False,True,True,True,False
ORBK,Orbotech Ltd,False,True,True,False,False
ORBT,Orbit International Corp,False,True,True,True,False
ORGN,Origen Financial Inc,False,True,True,False,False
ORGO,Organogenesis Holdings Inc,False,True,True,True,False
ORGS,Orgenesis Inc,False,True,True,True,False
ORIG,Ocean Rig UDW Inc,False,True,True,False,False
ORSN,Orisun Acquisition Corp,False,True,False,True,False
ORSNU,,False,True,True,True,False
ORTX,Orchard Therapeutics PLC,False,True,True,True,False
OSBCP,,False,True,False,False,False
OSIR,Osiris Therapeutics Inc,False,True,True,False,False
OSMT,Osmotica Pharmaceuticals PLC,False,True,True,True,False
OSPN,OneSpan Inc,False,True,True,True,False
OSPR,Osprey Energy Acquisition Corp,False,True,,False,False
OSS,One Stop Systems Inc,False,True,,True,False
OSW,OneSpaWorld Holdings Ltd,False,True,,True,False
OTLK,Outlook Therapeutics Inc,False,True,,True,False
OVID,Ovid Therapeutics Inc,False,True,,True,False
OXLCM,,False,True,,True,False
OXLCO,,False,True,,True,False
OXLCP,,False,True,,True,False
OXSQ,Oxford Square Capital Corp,False,True,,True,False
OYST,Oyster Point Pharma Inc,False,True,True,True,False
P,Pandora Media Inc,False,True,True,False,False
PAAC,Proficient Alpha Acquisition Corp,False,True,,True,False
PACQ,Pure Acquisition Corp,False,True,,True,False
PACQU,,False,True,,True,False
PAE,PAE Inc,False,True,False,True,False
PASG,Passage Bio Inc,False,True,True,True,False
PAVM,PAVmed Inc,False,True,,True,False
PBCTP,,False,True,False,True,False
PBFS,Pioneer Bancorp Inc,False,True,,True,False
PBIO,Pressure BioSciences Inc,False,True,,True,False
PBIP,Prudential Bancorp Inc,False,True,True,True,False
PBTS,Powerbridge Technologies Co Ltd,False,True,True,True,False
PCB,PCB Bancorp,False,True,True,True,False
PCRBY,Pricer AB,False,True,False,True,False
PCSB,PCSB Financial Corp,False,True,True,True,False
PDLB,PDL Community Bancorp,False,True,True,True,False
PDSB,PDS Biotechnology Corp,False,True,True,True,False
PECK,The Peck Co Holdings Inc,False,True,False,True,False
PEDH,Peoples Educational Holdings Inc,False,True,False,True,False
PETQ,PetIQ Inc,False,True,True,True,False
PETX,Aratana Therapeutics Inc,False,True,True,False,False
PETZ,TDH Holdings Inc,False,True,True,True,False
PF,Pinnacle Foods Inc,False,True,,True,False
PFH,,False,True,False,True,False
PFHD,Professional Holding Corp,False,True,True,True,False
PFLT,PennantPark Floating Rate Capital Ltd,False,True,True,True,False
PGEN,Precigen Inc,False,True,True,True,False
PGENY,Pigeon Corp,False,True,True,True,False
PGH,Pengrowth Energy Corp,False,True,True,False,False
PGLC,Pershing Gold Corp,False,True,True,False,False
PGNY,Progyny Inc,False,True,True,True,False
PGPKY,Polska Grupa Energetyczna SA,False,True,False,True,False
PHAS,PhaseBio Pharmaceuticals Inc,False,True,True,True,False
PHAT,Phathom Pharmaceuticals Inc,False,True,True,True,False
PHCF,Puhui Wealth Investment Management Co Ltd,False,True,True,True,False
PHGE,BiomX Inc,False,True,True,True,False
PHUN,Phunware Inc,False,True,True,True,False
PIHPP,,False,True,False,True,False
PIY,,False,True,False,True,False
PLAG,Planet Green Holdings Corp,False,True,True,True,False
PLIN,China Xiangtai Food Co Ltd,False,True,True,True,False
PLKI,Popeyes Louisiana Kitchen Inc,False,True,True,False,False
PLMR,Palomar Holdings Inc,False,True,True,True,False
PLSE,Pulse Biosciences Inc,False,True,True,True,False
PLYA,Playa Hotels & Resorts NV,False,True,True,True,False
PNBC,Princeton National Bancorp Inc,False,True,True,True,False
PNLT,Paneltech International Holdings Inc,False,True,False,True,False
PNNT,Pennant Park Investment Corp,False,True,True,True,False
PNRA,Panera Bread Co,False,True,True,False,False
PNRL,,False,True,True,False,False
PNTG,Pennant Group Inc,False,True,True,True,False
POFCY,Petrofac Ltd,False,True,True,True,False
PPD,PPD Inc,False,True,True,True,False
PPDF,,False,True,True,False,False
PPHI,Positive Physicians Holdings Inc,False,True,False,True,False
PPLFY,PT PP London Sumatra Indonesia Tbk,False,True,False,True,False
PRDO,Perdoceo Education Corp,False,True,True,True,False
PRDSY,Prada SpA,False,True,True,True,False
PRNB,Principia Biopharma Inc,False,True,True,True,False
PROF,Profound Medical Corp,False,True,True,True,False
PRPL,Purple Innovation Inc,False,True,True,True,False
PRS,,False,True,True,True,False
PRTH,Priority Technology Holdings Inc,False,True,True,True,False
PRVL,Prevail Therapeutics Inc,False,True,True,True,False
PS,Pluralsight Inc,False,True,True,True,False
PSDO,Presidio Inc,False,True,True,False,False
PSEC,Prospect Capital Corp,False,True,True,True,False
PSHG,Performance Shipping Inc,False,True,False,True,False
PSNL,Personalis Inc,False,True,True,True,False
PT,Pintec Technology Holdings Ltd,False,True,True,True,False
PTAC,PropTech Acquisition Corp,False,True,False,True,False
PTACU,,False,True,True,True,False
PTE,PolarityTE Inc,False,True,True,True,False
PTFRY,PT Tower Bersama Infrastructure Tbk,False,True,False,True,False
PTHIY,PT Solusi Bangun Indonesia Tbk,False,True,False,True,False
PTMN,Portman Ridge Finance Corp,False,True,True,True,False
PTTWF,Orange Polska SA,False,True,False,True,False
PUKPF,Prudential PLC,False,True,False,True,False
PURE,PURE Bioscience Inc,False,True,True,True,False
PUYI,Puyi Inc,False,True,True,True,False
PVT,Pivotal Acquisition Corp,False,True,True,False,False
PVTL,Pivotal Software Inc,False,True,True,False,False
PWFL,PowerFleet Inc,False,True,True,True,False
PXFG,Phoenix Footwear Group Inc,False,True,True,True,False
PYT,,False,True,True,True,False
PZCUY,PZ Cussons PLC,False,True,False,True,False
QBIEY,QBE Insurance Group Ltd,False,True,True,True,False
QFIN,360 Finance Inc,False,True,True,True,False
QK,Q&K International Group Ltd,False,True,True,True,False
QKLS,QKL Stores Inc,False,True,True,True,False
QMCO,Quantum Corp,False,True,True,True,False
QRTEB,Qurate Retail Inc,False,True,True,True,False
QTRX,Quanterix Corp,False,True,True,True,False
QUNR,Qunar Cayman Islands Ltd,False,True,True,False,False
RAI,Reynolds American Inc,False,True,True,True,False
RAND,Rand Capital Corp,False,True,True,True,False
RAPT,RAPT Therapeutics Inc,False,True,True,True,False
RASP,Rasna Therapeutics Inc,False,True,False,True,False
RBB,RBB Bancorp,False,True,True,True,False
RBBN,Ribbon Communications Inc,False,True,True,True,False
RBKB,Rhinebeck Bancorp Inc,False,True,True,True,False
RBNC,Reliant Bancorp Inc,False,True,True,True,False
RBPAA,Royal Bancshares of Pennsylvania Inc,False,True,True,False,False
RBZ,Reebonz Holding Ltd,False,True,True,True,False
RCEL,Avita Medical Ltd,False,True,True,True,False
RCKT,Rocket Pharmaceuticals Inc,False,True,True,True,False
RCM,R1 RCM Inc,False,True,True,True,False
RDVT,Red Violet Inc,False,True,True,True,False
REKR,Rekor Systems Inc,False,True,True,True,False
REN,Resolute Energy Corp,False,True,True,False,False
REPL,Replimune Group Inc,False,True,True,True,False
RETO,ReTo Eco-Solutions Inc,False,True,True,True,False
REXN,Rexahn Pharmaceuticals Inc,False,True,True,True,False
REYN,Reynolds Consumer Products Inc,False,True,True,True,False
RFLFY,Raffles Education Corp Ltd,False,True,False,True,False
RGC,Regal Entertainment Group,False,True,True,False,False
RGP,Resources Connection Inc,False,True,True,True,False
RHCO,Readen Holding Corp,False,True,False,True,False
RHE,Regional Health Properties Inc,False,True,True,True,False
RIC,Richmont Mines Inc,False,True,True,True,False
RICE,Rice Energy Inc,False,True,True,False,False
RILYP,,False,True,False,True,False
RITT,RIT Technologies Ltd,False,True,True,True,False
RIVE,Riverview Financial Corp,False,True,True,True,False
RJCTF,The Reject Shop Ltd,False,True,False,False,False
RLAB,Real American Capital Corp,False,True,False,True,False
RLMD,Relmada Therapeutics Inc,False,True,True,True,False
RMBI,Richmond Mutual Bancorp Inc,False,True,True,True,False
RMBL,RumbleON Inc,False,True,True,True,False
RMNI,Rimini Street Inc,False,True,True,True,False
ROAD,Construction Partners Inc,False,True,True,True,False
ROAN,Roan Resources Inc,False,True,True,False,False
ROFO,Rockford Corp,False,True,False,True,False
ROKA,Sorrento Tech Inc,False,True,True,False,False
RPAY,Repay Holdings Corp,False,True,True,True,False
RRBI,Red River Bancshares Inc,False,True,True,True,False
RRCH,Richland Resources Corp,False,True,False,False,False
RSASF,Resaas Services Inc,False,True,True,True,False
RSSS,Research Solutions Inc,False,True,True,True,False
RT,Ruby Tuesday Inc,False,True,True,False,False
