,Ticker,Company,MS,MBI,MB,CNN,BS
11889,MDOUF,Maisons du Monde France SA,False,False,False,True,False
11890,MDP,Meredith Corp,True,True,True,True,True
11891,MDPCF,Madison Pacific Properties Inc,False,False,False,True,False
11892,MDPEB,Meredith Corp,False,False,False,True,False
11893,MDPHF,Monadelphous Group Ltd,False,False,False,True,False
11894,MDR,,False,True,True,False,False
11895,MDRDF,Sbanken ASA,False,False,False,True,False
11896,MDRIQ,McDermott International Inc,False,False,True,True,True
11897,MDRM,Modern Mobility Aids Inc,False,False,False,True,False
11898,MDRPF,Midas Gold Corp,False,False,True,True,False
11899,MDRR,Medalist Diversified REIT Inc,False,True,True,True,False
11900,MDRRP,,False,True,False,True,False
11901,MDRSF,MOD Resources Ltd,False,False,False,True,False
11902,MDRSF,Medartis Holding AG,False,False,False,True,False
11903,MDRX,Allscripts Healthcare Solutions Inc,False,True,True,True,True
11904,MDSMF,Medusa Mining Ltd,False,False,False,True,False
11905,MDSO,Medidata Solutions Inc,False,True,True,False,True
11906,MDSQF,Minsud Resources Corp,False,False,False,True,False
11907,MDSVF,Motion Display Scandinavia AB,False,False,False,True,False
11908,MDSYF,ModSys International Ltd,False,False,True,False,False
11909,MDT,Medtronic PLC,True,True,True,True,True
11910,MDTC,Media Technologies Inc,False,False,False,True,False
11911,MDTKF,MediaTek Inc,False,False,False,True,False
11912,MDTO,MD Technologies Inc,False,False,False,False,False
11913,MDTR,Medtainer Inc,False,False,False,True,False
11914,MDTWF,Mediterranean Towers Ltd,False,False,False,True,False
11915,MDU,MDU Resources Group Inc,True,True,True,True,True
11916,MDVN,Medivation Inc,False,False,True,False,True
11917,MDVT,Middlebury National Corp,False,False,False,True,False
11918,MDWD,MediWound Ltd,False,True,True,True,True
11919,MDWG,Medianews Group Inc,False,False,False,False,False
11920,MDWK,MDwerks Inc,False,False,False,True,False
11921,MDWT,Midwest Holding Inc,False,False,False,True,False
11922,MDXG,MiMedx Group Inc,False,True,True,True,True
11923,MDXHF,Medx Health Corp,False,False,False,True,False
11924,MDXL,MediXall Group Inc,False,False,False,True,False
11925,MEAOF,Metanor Resources Inc,False,False,False,False,False
11926,MEC,Mayville Engineering Co Inc,True,True,True,True,False
11927,MECSF,MEC Resources Ltd,False,False,False,False,False
11928,MECVF,Mediagrif Interactive Technologies Inc,False,False,False,True,False
11929,MED,Medifast Inc,True,True,True,True,True
11930,MEDD,Medical Imaging Corp,False,False,True,True,False
11931,MEDFF,MedReleaf Corp,False,False,True,False,False
11932,MEDGF,Medacta Group SA,False,False,False,True,False
11933,MEDIF,MediPharm Labs Corp,False,False,True,True,False
11934,MEDP,Medpace Holdings Inc,False,True,True,True,True
11935,MEDS,Trxade Group Inc,False,True,True,True,False
11936,MEEC,Midwest Energy Emissions Corp,False,False,True,True,False
11937,MEET,The Meet Group Inc,False,True,True,True,True
11938,MEG,Media General Inc,False,False,True,False,True
11939,MEGEF,MEG Energy Corp,False,False,True,True,False
11940,MEGGF,Meggitt PLC,False,False,True,True,False
11941,MEGGY,Meggitt PLC,False,False,True,True,False
11942,MEGPF,MegaChips Corp,False,False,False,True,False
11943,MEI,Methode Electronics Inc,True,True,True,True,True
11944,MEIJF,Meiji Electric Industries Co Ltd,False,False,False,True,False
11945,MEIL,Methes Energies International Ltd,False,True,True,True,False
11946,MEIP,MEI Pharma Inc,False,True,True,True,True
11947,MEISF,Maeda Seisakusho Co Ltd,False,False,False,True,False
11948,MEITF,Meitec Corp,False,False,False,True,False
11949,MEIUF,Meitu Inc,False,False,False,True,False
11950,MEIYF,Mercialys SA,False,False,False,True,False
11951,MEJHF,Meiji Holdings Co Ltd,False,False,False,True,False
11952,MEJHY,Meiji Holdings Co Ltd,False,False,False,True,False
11953,MELI,MercadoLibre Inc,False,True,True,True,True
11954,MELR,Melrose Bancorp Inc,False,True,True,True,True
11955,MENB,Mendocino Brewing Co Inc,False,False,False,True,False
11956,MENC,Millennium Energy Corp,False,False,False,True,False
11957,MENEF,Mene Inc,False,False,False,True,False
11958,MENT,Mentor Graphics Corp,False,True,True,True,True
11959,MENXF,Memex Inc,False,False,False,True,False
11960,MEOAF,Melbana Energy Ltd,False,False,False,True,False
11961,MEOAY,Melbana Energy Ltd,False,False,False,False,False
11962,MEOBF,Mesoblast Ltd,False,False,True,True,False
11963,MEOH,Methanex Corp,False,True,True,True,True
11964,MEP,Midcoast Energy Partners LP,False,True,True,False,True
11965,MEPDF,Medipal Holdings Corp,False,False,False,True,False
11966,MEPTF,Medipost Co Ltd,False,False,False,False,False
11967,MEPW,ME Renewable Power Corp,False,False,False,True,False
11968,MEQYF,Mainstreet Equity Corp,False,False,False,True,False
11969,MERC,Mercer International Inc,False,True,True,True,True
11970,MERG,Merger Mines Corp,False,False,False,True,False
11971,MERLY,Merlin Entertainments PLC,False,False,True,False,False
11972,MERMF,Meritus Minerals Ltd,False,False,False,False,False
11973,MERR,Merriman Holdings Inc,False,False,True,True,False
11974,MERT,Metropolitan Royalty Corp,False,False,False,True,False
11975,MERVF,Manila Electric Co,False,False,False,True,False
11976,MESA,Mesa Air Group Inc,False,True,True,True,False
11977,MESG,Xura Inc,False,False,True,False,False
11978,MESO,Mesoblast Ltd,False,True,True,True,True
11979,MET,MetLife Inc,True,True,True,True,True
11980,METC,Ramaco Resources Inc,False,True,True,True,False
11981,METR,Metro Bancorp Inc,False,False,True,True,False
11982,METX,Meten EdtechX Education Group Ltd,False,True,False,True,False
11983,MEXGF,Mexican Gold Mining Corp,False,False,False,True,False
11984,MEYPF,Maple Energy PLC,False,False,False,False,False
11985,MEYYY,Medco Energi Internasional Tbk,False,False,False,True,False
11986,MFA,MFA Financial Inc,True,True,True,True,True
11987,MFAC,Megalith Financial Acquisition Corp,True,True,False,True,False
11988,MFAIF,Ming Fai International Holdings Ltd,False,False,False,True,False
11989,MFBP,M & F Bancorp Inc,False,False,True,True,False
11990,MFC,Manulife Financial Corp,True,True,True,True,True
11991,MFCO,Microwave Filter Co Inc,False,False,True,True,False
11992,MFCSF,Medical Facilities Corp,False,True,True,True,False
11993,MFD,,False,False,True,True,False
11994,MFDB,Mutual Federal Bancorp Inc,False,False,False,True,False
11995,MFG,Mizuho Financial Group Inc,True,True,True,True,True
11996,MFGHF,Mainfreight Ltd,False,False,False,True,False
11997,MFGI,Merchants Financial Group Inc,False,False,False,True,False
11998,MFGP,Micro Focus International PLC,True,True,True,True,True
11999,MFH,JMU Ltd,False,True,False,True,False
12000,MFIN,Medallion Financial Corp,False,True,True,True,False
12001,MFINL,,False,False,False,True,False
12002,MFLX,Multi-Fineline Electronix Inc,False,False,True,False,False
12003,MFM,,False,False,True,True,False
12004,MFMLF,Marifil Mines Ltd,False,False,False,True,False
12005,MFMNF,Goldrock Mines Corp,False,False,False,False,False
12006,MFNC,Mackinac Financial Corp,False,True,True,True,True
12007,MFON,Mobivity Holdings Corp,False,False,True,True,False
12008,MFOYY,PJSC MegaFon,False,False,True,True,False
12009,MFRM,Mattress Firm Holding Corp,False,False,True,False,True
12010,MFRSF,Magnesita Refratarios SA,False,False,False,False,False
12011,MFRSY,Magnesita Refratarios SA,False,False,False,False,False
12012,MFRVF,Minera Frisco SAB de CV,False,False,False,True,False
12013,MFSF,MutualFirst Financial Inc,False,True,True,True,True
12014,MFV,,False,False,True,True,False
12015,MG,MISTRAS Group Inc,True,True,True,True,True
12016,MGA,Magna International Inc,True,True,True,True,True
12017,MGAAF,Morinaga & Co Ltd,False,False,False,True,False
12018,MGABY,Megabank JSC,False,False,False,False,False
12019,MGAFF,Mega Uranium Ltd,False,False,False,True,False
12020,MGAG,Mortgage Oil Corp,False,False,False,True,False
12021,MGAWF,Megaworld Corp,False,False,False,True,False
12022,MGAWY,Megaworld Corp,False,False,True,True,False
12023,MGCD,MGC Diagnostics Corp,False,True,True,False,True
12024,MGCFF,Midasco Capital Corp,False,False,False,False,False
12025,MGCLF,MGC Pharmaceuticals Ltd,False,False,False,True,False
12026,MGCPF,MOAG Copper Gold Resources Inc,False,False,False,False,False
12027,MGCV,MGC Ventures Inc,False,False,False,True,False
12028,MGDDF,Cie Generale des Etablissements Michelin SA,False,False,True,True,False
12029,MGDDY,Cie Generale des Etablissements Michelin SA,False,False,True,True,False
12030,MGDPF,Marathon Gold Corp,False,False,True,True,False
12031,MGEE,MGE Energy Inc,False,True,True,True,True
12032,MGEN,Miragen Therapeutics Inc,False,True,True,True,True
12033,MGEVF,Mahindra Lifespace Developers Ltd,False,False,False,True,False
12034,MGF,,False,False,False,True,False
12035,MGFCF,Mega First Corp Bhd,False,False,False,False,False
12036,MGFRF,MagForce AG,False,False,False,True,False
12037,MGGI,Magicstem Group Corp,False,False,False,True,False
12038,MGHCF,Minco Capital Corp,False,False,True,True,False
12039,MGHL,Morgan Group Holding Co,False,False,False,True,False
12040,MGHOF,Meghmani Organics Ltd,False,False,False,False,False
12041,MGHTF,Mercury NZ Ltd,False,False,False,True,False
12042,MGI,MoneyGram International Inc,False,True,True,True,True
12043,MGIC,Magic Software Enterprises Ltd,False,True,True,True,True
12044,MGIDD,Magnum Goldcorp Inc,False,False,False,False,False
12045,MGJNF,Magnit PJSC,False,False,False,False,False
12046,MGLDF,Medgold Resources Corp,False,False,False,True,False
12047,MGLN,Magellan Health Inc,False,True,True,True,True
12048,MGLO,The MEDIA GLOBO Corp,False,False,False,True,False
12049,MGLQF,Magna Gold Corp,False,False,False,True,False
12050,MGM,MGM Resorts International,True,True,True,True,True
12051,MGMA,Metro Global Media Inc,False,False,False,True,False
12052,MGMCA,MGM Holdings Inc,False,False,False,True,False
12053,MGMLF,Maple Gold Mines Ltd,False,False,False,True,False
12054,MGMXF,Alterra Power Corp,False,False,False,False,False
12055,MGN,Mines Management Inc,False,False,True,True,True
12056,MGNU,Magnus International Resources Inc,False,False,False,False,False
12057,MGNX,Macrogenics Inc,False,True,True,True,True
12058,MGOM,Migom Global Corp,False,False,False,True,False
12059,MGP,MGM Growth Properties LLC,True,True,True,True,True
12060,MGPC,Moregain Pictures Inc,False,False,False,True,False
12061,MGPHF,Mason Graphite Inc,False,False,False,True,False
12062,MGPI,MGP Ingredients Inc,False,True,True,True,True
12063,MGPPF,Megaport Ltd,False,False,True,True,False
12064,MGPRF,Mag One Products Inc,False,False,False,True,False
12065,MGPTF,Magnolia Petroleum PLC,False,False,False,False,False
12066,MGPUF,M&G PLC,False,False,True,True,False
12067,MGQG,Deaf-Talk Inc,False,False,False,False,False
12068,MGR,,False,True,True,True,False
12069,MGRC,McGrath RentCorp,False,True,True,True,True
12070,MGROF,MustGrow Biologics Corp,False,False,False,True,False
12071,MGRUF,Morguard Real Estate Investment Trust,False,False,True,True,False
12072,MGSBF,MetroGas SA,False,False,False,False,False
12073,MGSCF,Metgasco Ltd,False,False,False,False,False
12074,MGTA,Magenta Therapeutics Inc,False,True,True,True,False
12075,MGTC,Megatech Corp,False,False,False,True,False
12076,MGTI,MGT Capital Investments Inc,False,False,True,True,False
12077,MGTX,MeiraGTx Holdings PLC,False,True,True,True,False
12078,MGWFF,Maple Leaf Green World Inc,False,False,False,True,False
12079,MGXMF,MGX Minerals Inc,False,False,False,True,False
12080,MGXRF,Zinc8 Energy Solutions Inc,False,False,False,True,False
12081,MGY,Magnolia Oil & Gas Corp,True,True,True,True,False
12082,MGYFF,Terreno Resources Corp,False,False,False,False,False
12083,MGYOY,MOL Hungarian Oil and Gas PLC,False,False,False,True,False
12084,MGYR,Magyar Bancorp Inc,False,True,True,True,True
12085,MGYTF,Magyar Telekom PLC,False,False,False,True,False
12086,MGYXY,MOL Hungarian Oil and Gas PLC,False,False,False,True,False
12087,MHCRF,Mothercare PLC,False,False,False,False,False
12088,MHECF,Marche Corp,False,False,False,False,False
12089,MHGC,Morgans Hotel Group Co,False,False,True,False,False
12090,MHGPF,Mahdia Gold Corp,False,False,False,False,False
12091,MHGU,Meritage Hospitality Group Inc,False,False,True,True,False
12092,MHGVY,Mowi ASA,False,False,True,True,False
12093,MHH,Mastech Digital Inc,False,True,True,True,True
12094,MHI,,False,False,True,True,False
12095,MHIFF,Mineral Hill Industries Ltd,False,False,False,True,False
12096,MHIVF,Invesque Inc,False,False,True,True,False
12097,MHK,Mohawk Industries Inc,True,True,True,True,True
12098,MHLA,,False,False,False,True,False
12099,MHLD,Maiden Holdings Ltd,False,True,True,True,True
12100,MHLG,MSO Holdings Inc,False,False,False,False,False
12101,MHMI,MHM Services Inc,False,False,False,False,False
12102,MHMNF,MedTech SA,False,False,False,False,False
12103,MHNC,,False,False,True,True,True
12104,MHO,M/I Homes Inc,True,True,True,True,True
12105,MHPC,Manufactured Housing Properties Inc,True,False,False,True,False
12106,MHPSL,MHP SE,False,False,True,True,False
12107,MHPSY,MHP SE,False,False,False,True,False
12108,MHREF,Matamec Explorations Inc,False,False,False,False,False
12109,MHSDF,Megacable Holdings SAB de CV,False,False,True,True,False
12110,MHTLY,Metcash Ltd,False,False,True,True,False
12111,MHTX,Manhattan Scientifics Inc,False,False,True,True,False
12112,MHVYF,Mitsubishi Heavy Industries Ltd,False,False,True,True,False
12113,MHYR,Manthey Redmond Corp,False,False,False,True,False
12114,MIAHF,Media Prima Bhd,False,False,False,False,False
12115,MIC,Macquarie Infrastructure Corp,True,True,True,True,True
12116,MICB,Microlin Bio Inc,False,False,False,False,False
12117,MICCF,Millicom International Cellular SA,False,False,True,True,False
12118,MICFF,MINT Income Fund,False,False,False,True,False
12119,MICLF,Mycronic AB,False,False,False,True,False
12120,MICR,Micron Solutions Inc,False,True,True,True,True
12121,MICT,MICT Inc,False,True,True,True,True
12122,MICWF,Micron Waste Technologies Inc,False,False,False,True,False
12123,MIDD,The Middleby Corp,False,True,True,True,True
12124,MIDH,Middle East Oil Corp,False,False,False,False,False
12125,MIDLF,Midland Exploration Inc,False,False,False,True,False
12126,MIELF,Mitsubishi Electric Corp,False,False,True,True,False
12127,MIELY,Mitsubishi Electric Corp,False,False,True,True,False
12128,MIESF,Mitsui E&S Holdings Co Ltd,False,False,False,True,False
12129,MIESY,Mitsui E&S Holdings Co Ltd,False,False,False,True,False
12130,MIEXF,MIE Holdings Corp,False,False,False,False,False
12131,MIFF,Mifflinburg Bancorp Inc,False,False,False,True,False
12132,MIGDF,Migdal Insurance & Financial Holdings Ltd,False,False,False,False,False
12133,MIGGF,Migao Corp,False,False,False,False,False
12134,MIGT,Mi1 Global TelCo Inc,False,False,False,True,False
12135,MIHDF,MISC Bhd,False,False,False,True,False
12136,MIHI,Medical Innovation Holdings Inc,False,False,True,True,False
12137,MIINF,Merlin Entertainments PLC,False,False,False,False,False
12138,MIK,The Michaels Companies Inc,False,True,True,True,True
12139,MILC,Millennium Investment & Acquisition Co Inc,False,False,True,True,False
12140,MILGF,Mitsubishi Logistics Corp,False,False,False,False,False
12141,MILOF,Mobilicom Ltd,False,False,False,True,False
12142,MILTY,Mills Estruturas e Servicos de Engenharia SA,False,False,False,True,False
12143,MILV,Mistral Ventures Inc,False,False,False,True,False
12144,MIME,Mimecast Ltd,False,True,True,True,True
12145,MIMNF,Mimi's Rock Corp,False,False,False,True,False
12146,MIMTF,Mitsubishi Materials Corp,False,False,False,True,False
12147,MIMXF,Millstream Mines Ltd,False,False,False,False,False
12148,MIMZF,Nighthawk Gold Corp,False,False,False,True,False
12149,MIN,,False,False,True,True,False
12150,MIND,Mitcham Industries Inc,False,True,True,True,True
12151,MINDP,,False,True,False,True,True
12152,MINI,Mobile Mini Inc,False,True,True,True,True
12153,MINOF,Minor International PCL,False,False,False,True,False
12154,MIOFF,Milbon Co Ltd,False,False,False,True,False
12155,MIPCF,Minor International PCL,False,False,False,False,False
12156,MIRDF,MirLand Development Corp PLC,False,False,False,False,False
12157,MIRM,Mirum Pharmaceuticals Inc,False,True,True,True,False
12158,MIRXF,Serrano Resources Ltd,False,False,False,True,False
12159,MISM,Mission Mining Co,False,False,False,True,False
12160,MIST,Milestone Pharmaceuticals Inc,False,True,True,True,False
12161,MISVF,Minco Silver Corp,False,False,False,True,False
12162,MITCF,Mitani Corp,False,False,False,False,False
12163,MITD,MIT Holding Inc,False,False,False,True,False
12164,MITEF,Mitsubishi Estate Co Ltd,False,False,False,True,False
12165,MITEY,Mitsubishi Estate Co Ltd,False,False,True,True,False
12166,MITFF,MITIE Group PLC,False,False,True,True,False
12167,MITFY,MITIE Group PLC,False,True,True,True,False
12168,MITJF,The Mint Corp,False,False,False,True,False
12169,MITK,Mitek Systems Inc,False,True,True,True,True
12170,MITL,Mitel Networks Corp,False,True,True,True,False
12171,MITO,Stealth BioTherapeutics Corp,False,True,True,True,False
12172,MITPF,Mithra Pharmaceuticals SA,False,False,False,True,False
12173,MITSF,Mitsui & Co Ltd,False,False,False,True,False
12174,MITSY,Mitsui & Co Ltd,False,False,True,True,False
12175,MITT,AG Mortgage Investment Trust Inc,True,True,True,True,True
12176,MITUF,Mitsui Chemicals Inc,False,False,False,True,False
12177,MITUY,Mitsui Chemicals Inc,False,False,True,True,False
12178,MIUFF,Mitsubishi UFJ Lease & Finance Co Ltd,False,False,False,True,False
12179,MIUFY,Mitsubishi UFJ Lease & Finance Co Ltd,False,False,False,True,False
12180,MIURF,Miura Co Ltd,False,False,False,False,False
12181,MIXIF,mixi Inc,False,False,False,True,False
12182,MIXT,MiX Telematics Ltd,True,True,True,True,True
12183,MIXX,Mix 1 Life Inc,False,False,True,True,False
12184,MIZUF,Mizuno Corp,False,False,False,True,False
12185,MJARF,MJardin Group Inc,False,False,True,True,False
12186,MJCO,Majesco,False,True,True,True,True
12187,MJDLF,Major Drilling Group International Inc,False,False,True,True,False
12188,MJDS,MOJO Data Solutions Inc,False,False,False,True,False
12189,MJGCF,Majestic Gold Corp,False,False,False,True,False
12190,MJHI,MJ Harvest Inc,False,False,False,True,False
12191,MJN,Mead Johnson Nutrition Co,False,False,True,False,False
12192,MJNA,Medical Marijuana Inc,False,False,True,True,False
12193,MJNE,MJ Holdings Inc,False,False,True,True,False
12194,MJWNF,Naked Wines PLC,False,False,False,True,False
12195,MJXFF,Windfall Geotek Inc,False,False,False,True,False
12196,MKC,McCormick & Co Inc,True,True,True,True,True
12197,MKC.V,McCormick & Co Inc,True,False,True,True,False
12198,MKCOF,Makoto Construction Co Ltd,False,False,False,True,False
12199,MKD,Molecular Data Inc,False,True,True,True,False
12200,MKEAF,Mauna Kea Technologies,False,False,False,True,False
12201,MKENF,Merko Ehitus AS,False,False,False,False,False
12202,MKEWF,Makita Corp,False,False,False,True,False
12203,MKGAF,Merck KGaA,False,False,True,True,False
12204,MKGI,Monaker Group Inc,False,True,True,True,False
12205,MKGP,Maverick Energy Group Ltd,False,False,False,True,False
12206,MKIN,MCNB Banks Inc,False,False,,True,False
12207,MKJI,Mikojo Inc,False,False,False,False,False
12208,MKKGY,Merck KGaA,False,False,True,True,True
12209,MKKOF,Marimekko Oyj,False,False,False,True,False
12210,MKL,Markel Corp,True,True,True,True,True
12211,MKMLF,Makino Milling Machine Co Ltd,False,False,False,True,False
12212,MKOTF,Meiko Trans Co Ltd,False,False,False,False,False
12213,MKPEF,Adevinta ASA,False,False,False,False,False
12214,MKRIF,Melkior Resources Inc,False,False,False,True,False
12215,MKRMF,Valora Holding AG,False,False,False,True,False
12216,MKRNF,Mikron Holding AG,False,False,False,False,False
12217,MKRO,Monkey Rock Group Inc,False,False,False,True,False
12218,MKRRF,Melker Schorling AB,False,False,False,False,False
12219,MKRS,Mikros Systems Corp,False,False,True,True,False
12220,MKSEF,Marksmen Energy Inc,False,False,False,True,False
12221,MKSI,MKS Instruments Inc,False,True,True,True,True
12222,MKTAY,Makita Corp,False,True,True,True,False
12223,MKTDF,DeepMarkit Corp,False,False,False,True,False
12224,MKTO,Marketo Inc,False,False,True,False,True
12225,MKTX,MarketAxess Holdings Inc,False,True,True,True,True
12226,MKTY,Mechanical Technology Inc,False,False,True,True,False
12227,MKTZF,Market Tech Holdings Ltd,False,False,False,False,False
12228,MKVNF,District Metals Corp,False,False,False,True,False
12229,MLAB,Mesa Laboratories Inc,False,True,True,True,True
12230,MLBEF,ARQ Group Ltd,False,False,False,True,False
12231,MLBGF,Mulberry Group PLC,False,False,False,False,False
12232,MLBVF,Great Thunder Gold Corp,False,False,False,True,False
12233,MLCG,ML Capital Group Inc,False,False,False,True,False
12234,MLCO,Melco Resorts and Entertainment Ltd,False,True,True,True,True
12235,MLCOF,Mountain China Resorts (Holding) Ltd,False,False,False,True,False
12236,MLCTF,Millennium & Copthorne Hotels PLC,False,False,False,False,False
12237,MLES,Mint Leasing Inc,False,False,False,False,False
12238,MLFNF,Maple Leaf Foods Inc,False,False,True,True,False
12239,MLGCF,M3 Metals Corp,False,False,False,True,False
12240,MLGF,Malaga Financial Corp,False,False,True,True,False
12241,MLGGY,Meldex International PLC,False,False,False,False,False
12242,MLHHF,Mainland Headwear Holdings Ltd,False,False,False,False,False
12243,MLHR,Herman Miller Inc,False,True,True,True,True
12244,MLI,Mueller Industries Inc,True,True,True,True,True
12245,MLILF,Orminex Ltd,False,False,False,False,False
12246,MLLCF,Molecular Partners AG,False,False,True,True,False
12247,MLLDF,Pharmocann Global Ltd,False,False,False,False,False
12248,MLLGF,Mullen Group Ltd,False,False,True,True,False
12249,MLLLF,Torque Esports Corp,False,False,False,True,False
12250,MLLNF,Malin Corporation PLC,False,False,False,True,False
12251,MLLOF,Medallion Resources Ltd,False,False,False,True,False
12252,MLLS,Miller Industries Inc,False,False,False,True,False
12253,MLLUY,Metallurgical Corp of China Ltd,False,False,False,True,False
12254,MLM,Martin Marietta Materials Inc,True,True,True,True,True
12255,MLMN,Millennium Prime Inc,False,False,False,True,False
12256,MLMZF,Metallica Minerals Ltd,False,False,False,True,False
12257,MLND,Millendo Therapeutics Inc,False,True,True,True,True
12258,MLNHF,Midland Holdings Ltd,False,False,False,False,False
12259,MLNLF,Millennial Lithium Corp,False,False,False,True,False
12260,MLNT,,False,True,True,False,True
12261,MLNTQ,Melinta Therapeutics Inc,False,False,True,False,False
12262,MLNX,Mellanox Technologies Ltd,False,True,True,True,True
12263,MLNZF,Marlin Gold Mining Ltd,False,False,False,False,False
12264,MLOV,Mobile Matchmaking Inc,False,False,False,True,False
12265,MLP,Maui Land & Pineapple Co Inc,True,True,True,True,True
12266,MLPH,Molecular Pharmacology USA Ltd,False,False,False,True,False
12267,MLPKF,MLP SE,False,False,False,False,False
12268,MLR,Miller Industries Inc.,True,True,True,True,True
12269,MLRKF,Millrock Resources Inc,False,False,False,True,False
12270,MLRNF,McLaren Resources Inc,False,False,False,False,False
12271,MLRUY,Mail.ru Group Ltd,False,False,False,False,False
12272,MLRYY,Mail.ru Group Ltd,False,False,True,True,False
12273,MLSIF,Polimex - Mostostal SA,False,False,False,False,False
12274,MLSKF,Moleskine SpA,False,False,False,False,False
12275,MLSPF,Melrose Industries PLC,False,False,True,True,False
12276,MLSS,Milestone Scientific Inc,False,True,True,True,True
12277,MLSYY,Melrose Industries PLC,False,False,False,True,False
12278,MLTPF,Multiplus SA,False,False,False,False,False
12279,MLVF,Malvern Bancorp Inc,False,True,True,True,True
12280,MLWN,Malwin Ventures Inc,False,False,False,True,False
12281,MLXEF,Metals X Ltd,False,False,False,True,False
12282,MLXSF,Melexis NV,False,False,False,True,False
12283,MLYAF,Malaysian Airline System Bhd,False,False,False,False,False
12284,MLYBY,Malayan Banking Bhd,False,False,True,True,False
12285,MLYCF,American CuMo Mining Corp,False,False,False,True,False
12286,MLYF,Western Magnesium Corp,False,False,False,True,False
12287,MLYNF,Malayan Banking Bhd,False,False,False,True,False
12288,MM,Millennial Media Inc,False,False,True,True,True
12289,MMAC,MMA Capital Management LLC,False,True,True,True,True
12290,MMAM,Medical Makeover Corp of America,False,False,False,False,False
12291,MMAPF,Memscap SA,False,False,False,True,False
12292,MMC,Marsh & McLennan Companies Inc,True,True,True,True,True
12293,MMCGF,Management Consulting Group PLC,False,False,False,True,False
12294,MMCLF,Los Cerros Ltd,False,False,False,False,False
12295,MMDDF,Mirriad Advertising PLC,False,False,False,True,False
12296,MMDZF,Mainstay Medical International PLC,False,False,False,False,False
12297,MMEDF,Mind Medicine Inc,False,False,True,True,False
12298,MMEG,Momentous Entertainment Group Inc,False,False,False,False,False
12299,MMHDF,Momentum Metropolitan Holdings Ltd,False,False,False,False,False
12300,MMHTF,Miramar Hotel & Investment Co Ltd,False,False,False,True,False
12301,MMI,Marcus & Millichap Inc,True,True,True,True,True
12302,MMIRF,MedMira Inc,False,False,False,True,False
12303,MMJFF,Matica Enterprises Inc,False,False,False,True,False
12304,MMLP,Martin Midstream Partners LP,False,True,True,True,True
12305,MMLTF,MMG Ltd,False,False,False,True,False
12306,MMM,3M Co,True,True,True,True,True
12307,MMMB,MamaMancini's Holdings Inc,False,False,True,True,False
12308,MMMDF,Millennium Minerals Ltd,False,False,False,True,False
12309,MMMKF,Avenira Ltd,False,False,False,True,False
12310,MMMM,Quad M Solutions Inc,False,False,False,True,False
12311,MMMRF,Mammoth Resources Corp,False,False,False,True,False
12312,MMMS,Medytox Solutions Inc,False,False,False,False,False
12313,MMMW,Mass Megawatts Wind Power Inc,False,False,True,True,False
12314,MMND,Mastermind Inc,False,False,True,True,False
12315,MMNFF,MedMen Enterprises Inc,False,False,True,True,False
12316,MMNGF,Metallic Minerals Corp,False,False,False,True,False
12317,MMNNF,Munters Group AB,False,False,False,True,False
12318,MMNT,Momentous Holdings Corp,False,False,False,True,False
12319,MMOEF,Mount Dakota Energy Corp,False,False,False,True,False
12320,MMP,Magellan Midstream Partners LP,True,True,True,True,True
12321,MMRGF,Minaurum Gold Inc,False,False,False,True,False
12322,MMRTF,Massmart Holdings Ltd,False,False,False,True,False
12323,MMRTY,Massmart Holdings Ltd,False,True,False,True,False
12324,MMS,Maximus Inc,True,True,True,True,True
12325,MMSDF,Macarthur Minerals Ltd,False,False,False,True,False
12326,MMSI,Merit Medical Systems Inc,False,True,True,True,True
12327,MMSMY,Mitsui Mining and Smelting Co Ltd,False,False,True,True,False
12328,MMT,,False,True,True,True,False
12329,MMTIF,Micromem Technologies Inc,False,False,False,True,False
12330,MMTMF,Monument Mining Ltd,False,False,True,True,False
12331,MMTOF,Mitsubishi Motors Corp,False,False,True,True,False
12332,MMTRS,Mills Music Trust,False,False,False,True,False
12333,MMX,Maverix Metals Inc,False,True,True,True,False
12334,MMXCF,MMX Mineracao E Metalicos SA,False,False,False,False,False
12335,MMXMY,MMX Mineracao E Metalicos SA,False,False,False,False,False
12336,MMXXF,MMX Mineracao E Metalicos SA,False,False,False,True,False
12337,MMYT,MakeMyTrip Ltd,False,True,True,True,True
12338,MN,Manning & Napier Inc,True,True,True,True,True
12339,MNARF,Morguard North American Residential Real Estate In,False,False,True,True,False
12340,MNAT,Marquette National Corp,False,False,False,True,False
12341,MNBC,MNB Corp,False,False,False,True,False
12342,MNBEF,Minebea Mitsumi Inc,False,False,False,True,False
12343,MNBEY,Minebea Mitsumi Inc,False,False,True,True,False
12344,MNBO,MNB Holdings Corp,False,False,False,True,False
12345,MNBP,Mars Bancorp Inc,False,False,False,True,False
12346,MNCL,Monocle Acquisition Corp,False,True,False,True,False
12347,MNCLU,,False,True,True,True,False
12348,MNDJF,Mandalay Resources Corp,False,False,False,True,False
12349,MNDMF,Firefly Resources Ltd,False,False,False,True,False
12350,MNDO,MIND C.T.I. Ltd,False,True,True,True,True
12351,MNEM,Matinee Media Corp,False,False,False,False,False
12352,MNGFF,WE Solutions Ltd,False,False,False,False,False
12353,MNGGF,Mongolia Growth Group Ltd,False,False,False,True,False
12354,MNGPF,Man Group PLC,False,False,True,True,False
12355,MNGPY,Man Group PLC,False,False,True,False,False
12356,MNHD,Mongolia Holdings Inc,False,False,False,True,False
